bin_center_elev_m,z1_bin_count_valid,z1_bin_area_valid_km2,dhdt_bin_count,dhdt_bin_mean_ma,dhdt_bin_std_ma,dhdt_bin_med_ma,dhdt_bin_mad_ma,mb_bin_mean_mwea,mb_bin_std_mwea,mb_bin_med_mwea,mb_bin_mad_mwea,dc_dhdt_bin_count,dc_dhdt_bin_mean_ma,dc_dhdt_bin_std_ma,dc_dhdt_bin_med_ma,dc_dhdt_bin_mad_ma,dc_mb_bin_mean_mwea,dc_mb_bin_std_mwea,dc_mb_bin_med_mwea,dc_mb_bin_mad_mwea,dc_bin_count_valid,dc_bin_area_valid_km2,ts_mean,ts_std,ts_med,ts_mad,dc_ts_mean,dc_ts_std,dc_ts_med,dc_ts_mad,vm_med,vm_mad,H_mean,H_std,emvel_mean,emvel_std,emvel_med,emvel_mad,hd_ts_mean_m,hd_ts_std_m,hd_ts_med_m,hd_ts_mad_m,mf_ts_mean,mf_ts_std,mf_ts_med,mf_ts_mad
1235.0,141.0,1.41,141.0,-1.3943825,0.39078507,-1.4798643999999999,0.20930946,-1.2549443,0.35170656,-1.3318780000000001,0.18837853,63.0,-1.2662334,0.41933757,-1.3932123,0.17503098,-1.13961,0.37740383,-1.2538911,0.15752791,63.0,0.63,16.80021,4.239701,18.04961,2.568828,16.80021,4.239701,18.04961,2.568828,143.21851999999998,65.537476,473.77643,147.20983999999999,23.699076,57.521632999999994,10.006669,52.96018,0.10387051,0.072539166,0.09908785,0.06320669,1.2482322,0.43094912,1.1910694,0.42317528
1245.0,101.0,1.01,101.0,-1.4659323,0.27990198,-1.5104841999999998,0.2405399,-1.3193389,0.2519118,-1.3594358,0.21648579999999998,51.0,-1.4592737,0.32743993,-1.5106601999999998,0.22228939999999997,-1.3133464,0.29469594,-1.3595941,0.2000605,51.0,0.51,17.23181,3.9729373,18.015052999999998,2.1599371,17.23181,3.9729373,18.015052999999998,2.1599371,96.82582,127.113,443.88805999999994,127.92041,5.2216515999999995,51.686122999999995,8.430856,42.527737,0.11091912,0.07540350400000001,0.09832807,0.05522841,1.204488,0.39173138,1.1973568,0.37869236
1255.0,114.0,1.14,114.0,-1.3617270000000001,0.3224204,-1.3853588,0.29661268,-1.2255541,0.29017833,-1.2468228000000001,0.26695153,49.0,-1.3602731000000001,0.42480373,-1.4690503000000001,0.35037795,-1.2242457,0.38232335,-1.3221452,0.31534,49.0,0.49,15.789063,4.4405875,17.140034,4.2520065,15.789063,4.4405875,17.140034,4.2520065,54.43643,74.22015,481.55005,107.05657,9.591047,48.05077,15.903048000000002,44.049873,0.087695315,0.06745474,0.08090037,0.07544234400000001,1.3820318,0.49274120000000005,1.3109738000000002,0.58043474
1265.0,99.0,0.99,99.0,-1.2787249,0.35840544,-1.3533268,0.2444257,-1.1508524,0.32256490000000004,-1.2179941,0.21998313,33.0,-1.1295362,0.5064695,-1.2375515,0.31119406,-1.0165825000000002,0.45582253,-1.1137962,0.2800748,33.0,0.33,18.04025,4.2640166,19.190945000000003,3.902421,18.04025,4.2640166,19.190945000000003,3.902421,70.29243000000001,96.85508,487.13455,124.40986000000001,18.818233,51.67337,16.959637,71.20004,0.13983913,0.09460093,0.12780717,0.12069663,1.145227,0.5523229000000001,0.99381065,0.6120837
1275.0,108.0,1.08,108.0,-1.2228103000000001,0.35939354,-1.3025200000000001,0.25938829999999996,-1.1005292,0.32345419999999997,-1.172268,0.23344944,34.0,-1.1633265,0.5244635,-1.2770778999999999,0.5297565,-1.0469937,0.4720170999999999,-1.1493702,0.47678077,34.0,0.34,17.74471,4.427819,18.838232,4.0982094,17.74471,4.427819,18.838232,4.0982094,122.11613500000001,102.32472,469.28002999999995,134.21178,5.042658,52.406437,5.9184113,61.2381,0.14770018,0.15298714,0.11839442,0.100199245,1.2289593,0.5981263000000001,1.0532854,0.6918258
1285.0,180.0,1.8,180.0,-1.2780848999999999,0.32926717,-1.3550073999999999,0.24535835,-1.1502763,0.29634044,-1.2195066,0.22082245,49.0,-1.1622611,0.45340928,-1.2264357,0.37671995,-1.0460352,0.40806836,-1.1037921,0.33904806,49.0,0.49,16.066187,4.2882514,16.06541,4.4837956,16.066187,4.2882514,16.06541,4.4837956,120.57805,87.06515,494.4113,112.57035,-3.6651782999999996,60.89058299999999,3.618558,66.59493,0.09905491,0.10678170599999999,0.06357119,0.060420375,1.439482,0.5495220999999999,1.3395908,0.63049656
1295.0,191.0,1.91,191.0,-1.3816462999999999,0.22071189,-1.4272528,0.16406128,-1.2434818,0.19864069,-1.2845274,0.14765505,44.0,-1.3227978999999999,0.21817149,-1.4133846,0.21975645,-1.1905181,0.19635433,-1.2720461,0.19778082,44.0,0.44,13.008261,4.907319,11.800908999999999,6.219639,13.008261,4.907319,11.800908999999999,6.219639,142.85585,50.755547,523.658,98.553375,-21.175694,55.09091,-25.87171,63.058308,0.055124212,0.056399565,0.02322516,0.026783087999999997,1.4904839,0.43140029999999996,1.471283,0.4967398
1305.0,149.0,1.49,149.0,-1.2472929,0.28397793,-1.2838181999999998,0.29512754,-1.1225635,0.25558013,-1.1554364,0.26561484,43.0,-1.117928,0.29534298,-1.1543125,0.30443218,-1.0061352,0.26580867,-1.0388812,0.27398884,43.0,0.43,15.536385999999998,4.6621809999999995,16.694907999999998,5.446164,15.536385999999998,4.6621809999999995,16.694907999999998,5.446164,154.73451,31.152267,554.2588,132.50786000000002,-12.003263,49.396976,-7.9330664,45.69158,0.090301424,0.08211362,0.07323331400000001,0.08222686,1.4370271000000001,0.5663378000000001,1.4295586,0.7342695
1315.0,154.0,1.54,154.0,-1.1153148000000002,0.26449229999999996,-1.1753928999999999,0.29402283,-1.0037833,0.23804307,-1.0578536,0.2646206,50.0,-1.0250705,0.28924158,-1.1292328999999999,0.25266874,-0.9225633,0.26031741,-1.0163096,0.22740182,50.0,0.5,14.965110000000001,4.321791999999999,15.532696,4.097193,14.965110000000001,4.321791999999999,15.532696,4.097193,153.08423,26.626589000000003,605.5888,136.75851,0.6427822,48.524826000000004,-0.36889687,60.3921,0.07604539,0.0778697,0.056370094,0.059605833,1.5001701,0.47511226,1.4489473999999998,0.51585025
1325.0,262.0,2.62,262.0,-1.0485138,0.25330085,-1.10744,0.2527527,-0.94366235,0.22797076,-0.99669594,0.2274775,67.0,-0.97588336,0.35000712,-1.0119125,0.37277186,-0.87829506,0.3150064,-0.9107212,0.3354946,67.0,0.67,13.839915,4.787105599999999,13.923354000000002,6.3452644,13.839915,4.787105599999999,13.923354000000002,6.3452644,126.84239,47.768265,613.4530599999999,130.10323,-10.694314,59.105526,-18.186838,76.8337,0.064963326,0.06850947,0.038860947,0.04577309,1.5098885,0.46945122,1.5064652,0.5458731
1335.0,229.0,2.29,229.0,-0.7503171,0.3097261,-0.80598515,0.3356438,-0.6752854,0.2787535,-0.7253866999999999,0.30207932,82.0,-0.8209181999999999,0.26463205,-0.8484190999999999,0.28312224,-0.73882645,0.23816884,-0.7635771,0.25480990000000003,82.0,0.82,15.467157,3.8808582,16.591316,3.4026604,15.467157,3.8808582,16.591316,3.4026604,92.42326,71.910446,668.89233,157.43808,12.542469,46.132153,23.310774,43.020509999999994,0.07550138,0.056147378,0.07161337,0.05185888,1.4754216999999998,0.44310883,1.4134676000000002,0.45968935
1345.0,304.0,3.04,304.0,-0.6691409,0.41240889999999997,-0.7176560000000001,0.42516032,-0.60222685,0.37116802,-0.6458904999999999,0.3826443,109.0,-0.7081960999999999,0.44057077,-0.7520918000000001,0.41051143,-0.63737655,0.3965137,-0.6768826,0.36946037,109.0,1.09,15.973248000000002,4.426583,17.097044,3.8202326,15.973248000000002,4.426583,17.097044,3.8202326,70.40883000000001,54.156895,631.947,190.29372,16.303911,39.412212,31.032425,31.986866,0.09289221,0.08303057,0.08012721,0.07508808,1.3695893999999997,0.49069470000000004,1.3114464,0.5586810999999999
1355.0,228.0,2.28,228.0,-0.8201721,0.43398482,-0.8214681,0.3811361,-0.7381549,0.39058632,-0.73932135,0.34302258,81.0,-0.80663055,0.5133774999999999,-0.75668794,0.41593679999999994,-0.7259675,0.46203974,-0.6810191999999999,0.37434320000000004,81.0,0.81,16.30698,3.7378998,16.79151,3.5096373999999995,16.30698,3.7378998,16.79151,3.5096373999999995,85.344635,38.327526,589.7105,213.77202000000003,-6.3319535,36.422779999999996,-0.8594843000000001,37.064926,0.09034369,0.066496946,0.07483507,0.054680537,1.4155315,0.48979995,1.4289011999999999,0.53848803
1365.0,226.0,2.26,226.0,-1.0734727,0.3190894,-1.1064969,0.22738732,-0.9661254000000001,0.28718045,-0.9958471999999999,0.20464857,74.0,-1.0105927,0.43442366,-1.0528646000000002,0.36118904,-0.90953344,0.39098130000000003,-0.9475780999999999,0.32507017,74.0,0.74,15.026727,3.5695748,15.492493,3.6687555,15.026727,3.5695748,15.492493,3.6687555,77.60514,34.009674,590.5369,189.04341000000002,-9.790219,36.121117,-8.5941105,41.425728,0.06881925,0.064423725,0.05584565,0.039966058,1.6342427,0.49112362,1.6163962,0.55595917
1375.0,285.0,2.85,285.0,-1.2650853000000002,0.30790270000000003,-1.2447603999999999,0.23126425,-1.1385769,0.27711242,-1.1202843,0.20813785,68.0,-1.1690857,0.43320456,-1.2467382,0.30421707,-1.0521771999999998,0.3898841,-1.1220643999999997,0.27379537,68.0,0.68,13.887029,4.2788982,15.084122,4.427599400000001,13.887029,4.2788982,15.084122,4.427599400000001,77.5757,42.123523999999996,570.9350599999999,162.81398000000002,2.5111082000000002,39.338584999999995,12.698248,45.82248,0.06374904,0.10889162,0.05096246,0.046050448,1.5885493,0.40944484,1.5857823999999998,0.38958377
1385.0,304.0,3.04,304.0,-1.3567719999999999,0.32327795,-1.4081142,0.20084257,-1.2210948,0.29095018,-1.2673028,0.18075831,69.0,-1.2218767,0.46576540000000005,-1.4091756000000002,0.24716639999999998,-1.0996891000000002,0.41918886,-1.2682581,0.22244970000000003,69.0,0.69,14.032357000000001,4.5673976,14.265214000000002,4.3601584,14.032357000000001,4.5673976,14.265214000000002,4.3601584,85.53522,28.946127,527.188,159.84778,-1.7759879,46.749565000000004,-6.1953845,64.85141999999999,0.06520178,0.074950494,0.04209980000000001,0.046489205,1.5582782,0.46687433,1.5654881999999999,0.5054390999999999
1395.0,266.0,2.66,266.0,-1.3905523000000002,0.57007086,-1.4418457,0.24006906,-1.2514969,0.5130638,-1.2976611,0.21606225,64.0,-1.2705566000000001,0.83130896,-1.4184685,0.64000994,-1.1435008999999998,0.74817806,-1.2766216000000001,0.57600915,64.0,0.64,14.274246,4.7299904999999995,14.422127,4.672381,14.274246,4.7299904999999995,14.422127,4.672381,97.22887,36.058426000000004,497.45935,172.31941,0.50419396,40.936844,-5.8440285,55.307297,0.07976717,0.12931669,0.04366883,0.045870267,1.5706627,0.52504474,1.6205528,0.48738232
1405.0,303.0,3.03,303.0,-1.2627858,0.62236845,-1.3684341999999998,0.2549136,-1.1365073,0.56013167,-1.2315909,0.22942244,69.0,-0.9460122,0.87613803,-1.2579107,0.5803635,-0.8514109000000001,0.7885241999999999,-1.1321197,0.5223270999999999,69.0,0.69,15.47683,5.389175,15.653808999999999,3.9983382000000005,15.47683,5.389175,15.653808999999999,3.9983382000000005,94.77852,42.058823,468.9671,174.31416000000002,1.306575,39.637276,-0.07860310400000001,51.600322999999996,0.120194145,0.23492993,0.05791999,0.057152774,1.4214212,0.573958,1.4385332,0.68962663
1415.0,292.0,2.92,292.0,-1.2517066000000001,0.5227564,-1.3824456,0.21804075,-1.126536,0.47048074,-1.2442010000000001,0.19623655,60.0,-0.98698586,0.7529676,-0.9856038,0.6627685999999999,-0.88828725,0.67767084,-0.88704336,0.5964917,60.0,0.6,16.260473,4.9176307,16.230053,5.392617700000001,16.260473,4.9176307,16.230053,5.392617700000001,88.438324,46.463863,456.603,174.85172,1.5850511,41.31143,0.47204650000000004,51.957333,0.11330660000000001,0.113492765,0.06597401,0.08028541,1.3519092,0.59270495,1.4579541999999999,0.79602045
1425.0,343.0,3.43,343.0,-1.2341561,0.32810345,-1.3131917,0.16058198,-1.1107407,0.29529312,-1.1818725,0.14452375,78.0,-0.98399734,0.5023364,-0.9103949,0.5498556,-0.88559765,0.45210272,-0.8193554,0.49486990000000003,78.0,0.78,17.544044,5.2035136,19.158195000000003,5.743312,17.544044,5.2035136,19.158195000000003,5.743312,94.03232,49.545193,503.51117,178.30319,-1.9114066000000003,42.802105,-0.38737187,47.75235,0.15097867,0.12205818,0.12688102,0.16098723,1.2340431,0.7184693,0.9991969999999999,0.7593825
1435.0,285.0,2.85,285.0,-1.199292,0.30826166,-1.255551,0.15560410000000002,-1.0793626,0.2774355,-1.1299958,0.14004377,67.0,-1.0523212,0.5166127,-1.120889,0.38990527,-0.94708914,0.46495146,-1.0088,0.35091472,67.0,0.67,,,,,,,,,89.224335,57.85868000000001,513.2715,210.5271,0.73805505,47.482459999999996,0.40948224,61.878322999999995,0.12146401,0.10212126,0.0690592,0.09133274,1.2863702,0.6195683000000001,1.3977952,0.9457804
1445.0,255.0,2.55,255.0,-1.0648488,0.36028259999999995,-1.1164457,0.20237666,-0.9583638000000001,0.32425433,-1.004801,0.18213908,76.0,-0.92959535,0.513744,-0.9981601000000001,0.45646763,-0.83663595,0.4623696,-0.89834416,0.4108208,76.0,0.76,,,,,,,,,99.21919,59.043976,511.40365999999995,232.13577,2.2893777,49.065502,0.14226206,64.11439,0.14210953,0.14565563,0.09750189,0.11927862,1.2038271,0.59386224,1.1641481000000002,0.7208701999999999
1455.0,288.0,2.88,288.0,-1.0991933,0.35242080000000003,-1.131669,0.17404044,-0.989274,0.31717873,-1.0185021,0.15663634,52.0,-1.004461,0.62928146,-1.0363805,0.5274025999999999,-0.90401495,0.5663533000000001,-0.9327424999999999,0.47466233,52.0,0.52,15.856975,4.984564,16.152452,6.073554,15.856975,4.984564,16.152452,6.073554,109.87664,47.170666,544.7209,206.47098,9.212746000000001,53.05055600000001,5.995696,64.12912,0.11950394,0.17126657,0.06490539,0.06617764400000001,1.4568315,0.6293755,1.4730659,0.81888556
1465.0,274.0,2.74,274.0,-1.0188603,0.4578629,-1.1275423,0.23504868,-0.91697437,0.41207662,-1.014788,0.2115438,61.0,-0.7095701999999999,0.73660606,-0.9798030000000001,0.61047065,-0.6386133,0.66294545,-0.8818226999999998,0.54942364,61.0,0.61,,,,,,,,,86.53205,74.6202,468.17633,220.91785,-2.3152761,52.08359,-3.9907455,63.486835,0.11017169,0.11409902,0.06932102,0.08581686,1.3518953000000002,0.62054634,1.3453791000000002,0.9160613000000001
1475.0,344.0,3.44,344.0,-1.0152506,0.42532420000000004,-1.0964645,0.23304732,-0.9137255,0.38279179999999996,-0.9868181,0.20974256,64.0,-0.59867996,0.71891695,-0.78701615,0.59465545,-0.538812,0.6470253,-0.70831454,0.5351899,64.0,0.64,,,,,,,,,78.78824,80.6573,472.3988,199.00897,-5.000237,47.83128,-14.844932,44.309677,0.16555034,0.20577726,0.07216745,0.09462589,1.2466004,0.6903838999999999,1.0,0.931726
1485.0,487.0,4.87,487.0,-1.2002422,0.39838415,-1.2799264,0.2530748,-1.0802180000000001,0.35854575,-1.1519338,0.22776745,86.0,-0.8729107,0.6755799,-1.1966173999999998,0.2176422,-0.7856196,0.6080219,-1.0769556,0.19587813,86.0,0.86,,,,,,,,,105.904564,48.104202,573.1429,187.35329,8.816769,45.355022,-1.3324562,46.00462,0.12128478,0.23553051,0.051581234000000004,0.0469442,1.5148101999999999,0.59512544,1.6409397000000001,0.56608105
1495.0,512.0,5.12,512.0,-1.1906899,0.29732502,-1.2155926000000001,0.28932820000000004,-1.071621,0.2675925,-1.0940334999999999,0.26039520000000005,54.0,-0.8940205,0.4797174,-1.0048536,0.48586485,-0.8046184000000001,0.43174568,-0.9043681999999998,0.43727829999999995,54.0,0.54,16.127266,4.7911779999999995,15.876407999999998,5.410271,16.127266,4.7911779999999995,15.876407999999998,5.410271,101.4113,48.031616,539.1556,173.87466,-5.564865599999999,45.935629999999996,-16.914392000000003,32.18675,0.12956703,0.20040382,0.060924905999999994,0.06394501,1.4469155,0.5872529000000001,1.6179483000000001,0.50082135
1505.0,402.0,4.02,402.0,-1.1958036,0.32987344,-1.2434108,0.12988281,-1.0762234,0.2968861,-1.1190698000000001,0.116894394,45.0,-0.74254763,0.7282526999999999,-0.9557368,0.46301850000000006,-0.6682928000000001,0.65542746,-0.86016315,0.41671658,45.0,0.45,16.848979999999997,5.499053,15.889385999999998,6.1859446,16.848979999999997,5.499053,15.889385999999998,6.1859446,79.88644000000001,68.02858,509.52106,198.59471000000002,-10.1687155,40.595985,-15.180253,30.721828000000002,0.19344807,0.3159135,0.061093837000000005,0.06538634,1.4059887,0.72325516,1.6152004,0.83727884
1515.0,349.0,3.49,349.0,-1.1770687,0.25291297,-1.2352706,0.11630568,-1.0593618,0.22762166,-1.1117436,0.104675144,54.0,-0.89473915,0.42576122,-0.9661293,0.40853566,-0.8052651999999999,0.38318509999999995,-0.8695164000000001,0.3676821,54.0,0.54,14.214545000000001,3.9376376000000004,13.476019,3.968904,14.214545000000001,3.9376376000000004,13.476019,3.968904,102.37364000000001,50.162357,509.29025,187.29913,-6.649621499999999,50.556315999999995,-10.108611999999999,39.669296,0.06250405,0.06486508,0.034956656,0.032147285,1.6934144,0.52043295,1.8029263,0.5255512
1525.0,430.0,4.3,430.0,-1.2088988,0.3279203,-1.242707,0.16886479,-1.0880089,0.29512826,-1.1184363000000002,0.15197837,74.0,-1.0732298,0.49588725,-1.0464196,0.46006036,-0.9659068000000001,0.44629854,-0.9417777,0.4140543,74.0,0.74,16.119905,4.936418,15.974556,4.7539988,16.119905,4.936418,15.974556,4.7539988,94.28482,58.797512,527.3137,184.10585,-0.32974872,47.401,-9.086742999999998,47.861065,0.14539677,0.25714773,0.062282667,0.06307011,1.4775813,0.62828225,1.5749216000000001,0.7089732
1535.0,451.0,4.51,451.0,-1.1561801,0.3011991,-1.1770446,0.17454635,-1.0405621999999999,0.27107919999999996,-1.0593402,0.15709172,61.0,-0.9751103999999999,0.54635614,-0.9502929,0.46641862,-0.87759936,0.49172053,-0.8552636,0.41977674,61.0,0.61,15.969270999999999,5.1830680000000005,17.484617,5.890084,15.969270999999999,5.1830680000000005,17.484617,5.890084,101.35424,56.89207,555.0211,193.18257,7.145561,52.44514,0.4044258,52.80919599999999,0.14241102,0.3371292,0.08736663,0.09797922,1.3608989,0.57621986,1.2960616000000003,0.69192284
1545.0,492.0,4.92,492.0,-1.0893796999999998,0.8179616,-1.2211835,0.14290147,-0.9804417,0.73616546,-1.0990651000000002,0.12861136,49.0,-0.63501376,1.3176856000000001,-0.9926072,0.5497401,-0.5715124,1.185917,-0.8933464,0.49476615,49.0,0.49,16.00945,5.561162,15.391260999999998,6.516254,16.00945,5.561162,15.391260999999998,6.516254,106.66792,56.399803000000006,592.5912,199.55003,1.3748506,53.854385,-6.026852,62.293465000000005,0.17108612,0.36453265,0.05456435,0.06269482,1.4161508999999999,0.6546576999999999,1.591824,0.80079997
1555.0,276.0,2.76,276.0,-0.9694792,0.9814506,-1.1690936,0.2767335,-0.8725313,0.88330555,-1.0521843000000002,0.24906029,40.0,-0.46923763,1.2820344,-0.7824368,0.655613,-0.42231387,1.153831,-0.7041930999999999,0.5900517,40.0,0.4,17.02545,4.979430000000001,17.544567,3.5612059,17.02545,4.979430000000001,17.544567,3.5612059,85.00695999999999,79.74696999999999,568.5217,238.32832000000002,7.4929276,55.782578,-0.06020364,65.2892,0.24147876,0.62687755,0.088542454,0.06797093,1.3446836000000002,0.57919574,1.284704,0.56169736
1565.0,356.0,3.56,356.0,-1.0753865,0.8742110999999999,-1.2416878,0.14072871,-0.9678478000000001,0.78678995,-1.1175190000000002,0.1266559,40.0,-0.46349224,1.5461257,-0.7226335,0.63610303,-0.41714296,1.3915131,-0.6503701,0.5724927,40.0,0.4,,,,,,,,,96.0758,75.561226,626.9205,240.01846,-17.254889000000002,51.720196,-26.166218,47.494476,0.22408085,0.49943855,0.062229827,0.07982171,1.2268504,0.57475525,1.2266643,0.6107694
1575.0,319.0,3.19,319.0,-1.0556378,1.0238559,-1.2497973,0.22184438,-0.9500741,0.92147034,-1.1248176,0.19965982,25.0,-0.527988,1.6776769,-1.2263899,0.5035237,-0.4751892,1.5099093000000001,-1.1037508,0.45317125,25.0,0.25,,,,,,,,,105.34306000000001,71.3104,610.8373,251.62761,-11.374833,63.885498,-20.2741,55.14120500000001,0.16475610000000002,0.25608605,0.03715346,0.050424866,1.1542076000000001,0.57565045,1.3006096999999999,0.5806505
1585.0,225.0,2.25,225.0,-0.91292787,1.1758666000000002,-1.2222153,0.23180948,-0.82163507,1.0582799999999999,-1.0999938,0.20862857,21.0,-0.24307310000000001,1.6040316000000001,-0.7532085000000001,0.7733019,-0.21876581,1.4436284,-0.6778877,0.6959717,21.0,0.21,14.794660999999998,6.027059599999999,15.655095000000001,7.9001327,14.794660999999998,6.027059599999999,15.655095000000001,7.9001327,93.74361,95.410164,547.15515,244.94017000000002,-0.88935614,73.07751,-13.149761999999999,71.50384,0.10509749,0.1285691,0.05793689,0.07671511,1.2531476000000001,0.48301136,1.3003978,0.5397411
1595.0,288.0,2.88,288.0,-1.0996877,0.6448265999999999,-1.2107246,0.14954528,-0.989719,0.58034396,-1.0896521000000001,0.13459089999999999,23.0,-0.3963503,1.4579226,-0.71311265,0.5076845999999999,-0.35671523,1.3121303,-0.6418014,0.45691615,23.0,0.23,,,,,,,,,89.0798,94.11927,558.4818,231.09613,-3.5334573,69.732315,-18.732029,56.533730000000006,0.13944983,0.22684583,0.041941974,0.054417506,1.283566,0.60736394,1.3321222,0.7746227
1605.0,304.0,3.04,304.0,-1.0947303999999998,0.61620414,-1.2516131000000001,0.16243128,-0.9852574000000001,0.5545836999999999,-1.1264518,0.14618811,26.0,-0.63448876,0.5456935,-0.5264039,0.49234313,-0.57103986,0.49112412,-0.4737635,0.44310879999999997,26.0,0.26,,,,,,,,,92.70998,101.79944,542.7697,250.6614,4.751820599999999,63.440464,-3.6435883000000002,66.13579,0.08321825,0.08039772,0.04762061,0.03650046,1.5918633999999998,0.62729335,1.7898026000000002,0.7092083
1615.0,351.0,3.51,351.0,-1.1322722,0.5453625,-1.2815957,0.13602506,-1.019045,0.49082625,-1.1534362,0.12242246,33.0,-0.9218773000000001,0.35025752,-0.9408148000000001,0.40362334,-0.8296896,0.31523177,-0.84673333,0.36326104,33.0,0.33,,,,,,,,,82.70159,96.30734,578.8482700000001,242.70022999999998,-5.326425599999999,55.055682999999995,-13.253339000000002,47.73724,0.13735941,0.22853678,0.04805213,0.042859495,1.4966753000000002,0.67763895,1.654654,0.82908946
1625.0,312.0,3.12,312.0,-1.133642,0.5035367000000001,-1.2356167,0.21573961,-1.0202777,0.45318303,-1.1120551,0.19416565,39.0,-0.95549107,0.5422201,-1.0390283,0.34919468,-0.859942,0.4879981,-0.93512547,0.31427518,39.0,0.39,,,,,,,,,90.66230999999999,101.85181,551.99677,257.8615,-0.5413347,61.062923,-10.149269,62.461197,0.072428696,0.12368775,0.028580839,0.026167042999999997,1.5914030000000001,0.55105287,1.760979,0.46078247
1635.0,427.0,4.27,427.0,-1.069685,0.45547600000000005,-1.1893319,0.25286254,-0.96271646,0.40992838,-1.0703987,0.22757639,43.0,-0.6619347,0.7132331000000001,-0.8818369,0.34971306,-0.5957412,0.64190984,-0.7936532,0.31474185,43.0,0.43,,,,,,,,,114.08330500000001,82.486786,601.69604,232.7885,8.870492,63.07309,-4.303057,48.117344,0.07295639999999999,0.09625889,0.04025763,0.045928895,1.49728,0.52737004,1.4923822,0.55815774
1645.0,703.0,7.03,703.0,-0.8952794,0.5547780999999999,-1.0060065999999999,0.3620561,-0.8057514,0.49930027,-0.90540594,0.32585046,120.0,-0.6598071999999999,0.7957499,-0.9294858,0.31917915,-0.59382653,0.7161749,-0.83653724,0.28726113,120.0,1.2,,,,,,,,,106.96422,80.7541,614.44525,200.05646000000002,7.6339836,56.434185,4.3958645,63.930719999999994,0.084538735,0.07755124,0.06458508,0.073709466,1.4381153999999998,0.5350801,1.4638505,0.66164756
1655.0,482.0,4.82,482.0,-0.9570127,0.37491813,-1.0147486,0.22485398,-0.86131144,0.3374263,-0.9132737,0.20236859,65.0,-0.78687435,0.5362799,-0.8689423000000001,0.28338963,-0.70818686,0.48265192,-0.7820481,0.25505057,65.0,0.65,13.329035999999999,3.7891662000000004,12.175813,2.8461453999999997,13.329035999999999,3.7891662000000004,12.175813,2.8461453999999997,105.37279,74.65142,606.314,199.75061000000002,-4.513103,54.846123,-23.131145,43.7012,0.05154625,0.06202198,0.025470175,0.01675114,1.7904588,0.48996443,1.9788933999999998,0.4288622
1665.0,482.0,4.82,482.0,-0.95062923,0.4324312,-0.9705466,0.21252869,-0.85556626,0.38918808,-0.87349194,0.19127578,79.0,-0.8710472,0.5964651999999999,-0.8270284999999999,0.29321522,-0.78394246,0.5368187,-0.7443257,0.26389375,79.0,0.79,,,,,,,,,128.92145,50.134937,570.8705,210.95477000000002,-13.285997,54.89403000000001,-35.100037,52.161606,0.08880252400000001,0.12494005,0.055597108,0.050350375,1.556836,0.5825499,1.5892783000000001,0.7832288000000001
1675.0,345.0,3.45,345.0,-0.9953257,0.37140736,-0.9947206000000001,0.35762978,-0.8957931,0.33426659999999997,-0.89524853,0.32186684,101.0,-0.7871107,0.35876979999999997,-0.8391075000000001,0.19448118,-0.70839953,0.3228928,-0.75519675,0.17503309,101.0,1.01,17.184952,3.5458373999999995,17.607210000000002,3.526036,17.184952,3.5458373999999995,17.607210000000002,3.526036,90.873276,101.86329,544.087,222.49559,5.724223,54.030434,2.4428859,56.81758000000001,0.113765545,0.12676273,0.08978733,0.070840634,1.3480955,0.5381089,1.2728887,0.6311671
1685.0,490.0,4.9,490.0,-0.99153495,0.41448128,-1.0598505,0.3314958,-0.89238137,0.37303314,-0.9538654000000001,0.29834629999999995,118.0,-0.6472168,0.50705016,-0.73215926,0.31974047,-0.58249515,0.45634514,-0.65894336,0.28776637,118.0,1.18,,,,,,,,,91.73949,80.21393,570.6432,225.58818,13.725382000000002,61.525192000000004,12.343492,73.55785999999999,0.07491063,0.057649437000000005,0.05797184,0.035693433,1.5844287000000001,0.4899188,1.6231692,0.50790536
1695.0,617.0,6.17,617.0,-0.94819176,0.43864006,-1.0232603999999998,0.3603565,-0.8533726,0.39477605,-0.9209343000000001,0.32432088,125.0,-0.47264704,0.4491567,-0.5180455,0.5343357,-0.42538230000000005,0.40424103,-0.46624094,0.48090217,125.0,1.25,15.268014,3.7315648,14.888492000000001,2.7999625,15.268014,3.7315648,14.888492000000001,2.7999625,99.135765,77.73054499999999,573.18396,197.48456000000002,8.516518,62.14643,4.506208999999999,62.932472,0.08616683,0.13612941,0.04863425,0.029298536,1.6850401999999998,0.5526677,1.7975603,0.49020857
1705.0,402.0,4.02,402.0,-0.8645219000000001,0.57694846,-1.0128399,0.33083674,-0.7780698,0.5192536,-0.9115559000000001,0.2977531,65.0,-0.20610859,0.6615728,-0.3036025,0.48997957,-0.18549775,0.59541553,-0.27324224,0.44098163,65.0,0.65,17.418167,4.131496,17.349529999999998,4.77474,17.418167,4.131496,17.349529999999998,4.77474,138.47925,46.703915,529.81354,219.28781,-5.128018,61.0626,-2.8946247000000005,54.944702,0.1325652,0.13042925,0.08477349599999999,0.080289125,1.3447717,0.643994,1.3218397,0.79795533
