pointid,deb thickness,Lat,Long,Easting,Northing,MF
6081,0.140132,60.70790669,-138.9367851,9672.693606,6730266.429,0.927865
6082,0.0684029,60.70790426,-138.934953,9772.693606,6730266.429,1.51165
6083,0.0565291,60.7079018,-138.9331209,9872.693606,6730266.429,1.68739
6084,0.0523042,60.70784136,-138.8928147,12072.69361,6730266.429,1.7602
6085,0.0776889,60.70783832,-138.8909826,12172.69361,6730266.429,1.3978
6086,0.0690592,60.70783526,-138.8891505,12272.69361,6730266.429,1.503
6087,0.047447,60.70783218,-138.8873184,12372.69361,6730266.429,1.85209
6088,0.0313371,60.70782907,-138.8854863,12472.69361,6730266.429,2.2398801
6089,0.0236294,60.70782593,-138.8836542,12572.69361,6730266.429,2.2681601
6090,0.0166258,60.70782277,-138.8818221,12672.69361,6730266.429,2.0542099
6091,0.0123622,60.70781958,-138.87999,12772.69361,6730266.429,1.78386
6092,0.0097499,60.70781637,-138.8781579,12872.69361,6730266.429,1.61822
6093,0.0094005,60.70775796,-138.8470124,14572.69361,6730266.429,1.59606
6094,0.0149551,60.7077543,-138.8451803,14672.69361,6730266.429,1.94827
6095,0.0345724,60.70775062,-138.8433482,14772.69361,6730266.429,2.1494999
6096,0.0569122,60.7077469,-138.8415161,14872.69361,6730266.429,1.68108
6097,0.0790417,60.70774317,-138.8396841,14972.69361,6730266.429,1.38262
6098,0.0847071,60.70773941,-138.837852,15072.69361,6730266.429,1.32251
6099,0.0802222,60.70773562,-138.8360199,15172.69361,6730266.429,1.36965
6100,0.0322099,60.70771631,-138.8268595,15672.69361,6730266.429,2.2147601
6101,0.0682982,60.70771238,-138.8250274,15772.69361,6730266.429,1.5130399
6102,0.0575154,60.70770841,-138.8231953,15872.69361,6730266.429,1.67125
6103,0.0275225,60.70762838,-138.7883859,17772.69361,6730266.429,2.2681601
6104,0.0552253,60.70762392,-138.7865539,17872.69361,6730266.429,1.70921
6105,0.0873111,60.70761943,-138.7847218,17972.69361,6730266.429,1.2966
6106,0.0995536,60.70761492,-138.7828897,18072.69361,6730266.429,1.18725
6107,0.0965303,60.70761038,-138.7810577,18172.69361,6730266.429,1.2125
6108,0.123478,60.70760582,-138.7792256,18272.69361,6730266.429,1.01926
6109,0.142403,60.70760123,-138.7773935,18372.69361,6730266.429,0.916656
6110,0.142958,60.70759662,-138.7755615,18472.69361,6730266.429,0.913957
6111,0.180913,60.70759198,-138.7737294,18572.69361,6730266.429,0.760816
6112,0.012194,60.70712226,-139.1456454,-1727.306394,6730166.429,1.77319
6113,0.0259163,60.70712268,-139.1438134,-1627.306394,6730166.429,2.2681601
6114,0.0323419,60.70712308,-139.1419813,-1527.306394,6730166.429,2.21101
6115,0.027384,60.70712345,-139.1401492,-1427.306394,6730166.429,2.2681601
6116,0.0237915,60.70712379,-139.1383172,-1327.306394,6730166.429,2.2681601
6117,0.153322,60.70707191,-138.9935838,6572.693606,6730166.429,0.866343
6118,0.0522612,60.70707026,-138.9917518,6672.693606,6730166.429,1.76098
6119,0.0149107,60.70706857,-138.9899197,6772.693606,6730166.429,1.9454499
6120,0.316982,60.70701128,-138.9386221,9572.693606,6730166.429,0.475301
6121,0.177774,60.70700887,-138.93679,9672.693606,6730166.429,0.771508
6122,0.127322,60.70700643,-138.934958,9772.693606,6730166.429,0.996601
6123,0.133679,60.70700397,-138.9331259,9872.693606,6730166.429,0.96126
6124,0.0804823,60.70700149,-138.9312939,9972.693606,6730166.429,1.36683
6125,0.0418496,60.70699898,-138.9294618,10072.69361,6730166.429,1.97063
6126,0.0260286,60.70699645,-138.9276298,10172.69361,6730166.429,2.2681601
6127,0.0511852,60.70693435,-138.8873247,12372.69361,6730166.429,1.78055
6128,0.0683794,60.70693124,-138.8854927,12472.69361,6730166.429,1.51196
6129,0.0846398,60.70692811,-138.8836606,12572.69361,6730166.429,1.3232
6130,0.080612,60.70692495,-138.8818286,12672.69361,6730166.429,1.36542
6131,0.0660407,60.70692176,-138.8799965,12772.69361,6730166.429,1.54363
6132,0.0587523,60.70691855,-138.8781645,12872.69361,6730166.429,1.65144
6133,0.0531353,60.70691532,-138.8763325,12972.69361,6730166.429,1.7453901
6134,0.0606606,60.70691206,-138.8745004,13072.69361,6730166.429,1.62178
6135,0.0475691,60.70690877,-138.8726684,13172.69361,6730166.429,1.84966
6136,0.0420093,60.70690546,-138.8708363,13272.69361,6730166.429,1.9670399
6137,0.0182953,60.70690212,-138.8690043,13372.69361,6730166.429,2.1600599
6138,0.0112994,60.70689876,-138.8671723,13472.69361,6730166.429,1.71647
6139,0.0093202,60.70689538,-138.8653402,13572.69361,6730166.429,1.59097
6140,0.0107433,60.70688507,-138.8598441,13872.69361,6730166.429,1.68121
6141,0.0114023,60.70688158,-138.8580121,13972.69361,6730166.429,1.72299
6142,0.0185858,60.70687807,-138.85618,14072.69361,6730166.429,2.1784899
6143,0.0242179,60.70687454,-138.854348,14172.69361,6730166.429,2.2681601
6144,0.0350401,60.70687098,-138.8525159,14272.69361,6730166.429,2.1370299
6145,0.0425964,60.70686739,-138.8506839,14372.69361,6730166.429,1.95394
6146,0.0542091,60.70686378,-138.8488519,14472.69361,6730166.429,1.7266099
6147,0.0688646,60.70686014,-138.8470198,14572.69361,6730166.429,1.50555
6148,0.0781631,60.70685648,-138.8451878,14672.69361,6730166.429,1.39244
6149,0.0775938,60.7068528,-138.8433558,14772.69361,6730166.429,1.39887
6150,0.0619207,60.70684908,-138.8415237,14872.69361,6730166.429,1.60278
6151,0.0613756,60.70684535,-138.8396917,14972.69361,6730166.429,1.61095
6152,0.0367238,60.70684159,-138.8378597,15072.69361,6730166.429,2.0933199
6153,0.0484769,60.70681849,-138.8268675,15672.69361,6730166.429,1.83181
6154,0.0875516,60.70681456,-138.8250355,15772.69361,6730166.429,1.29426
6155,0.0259491,60.7068106,-138.8232034,15872.69361,6730166.429,2.2681601
6156,0.0027975,60.70674817,-138.7957231,17372.69361,6730166.429,1.17738
6157,0.0069121,60.70673501,-138.790227,17672.69361,6730166.429,1.43828
6158,0.0368004,60.70673057,-138.788395,17772.69361,6730166.429,2.0913799
6159,0.0601365,60.70672611,-138.786563,17872.69361,6730166.429,1.62982
6160,0.0860448,60.70672162,-138.784731,17972.69361,6730166.429,1.30908
6161,0.103294,60.70671711,-138.782899,18072.69361,6730166.429,1.1574301
6162,0.111912,60.70671257,-138.7810669,18172.69361,6730166.429,1.0941
6163,0.120357,60.70670801,-138.7792349,18272.69361,6730166.429,1.03843
6164,0.108588,60.70670342,-138.7774029,18372.69361,6730166.429,1.11768
6165,0.132506,60.70669881,-138.7755709,18472.69361,6730166.429,0.967593
6166,0.215797,60.70669417,-138.7737389,18572.69361,6730166.429,0.659284
6167,0.0112719,60.70622399,-139.1474766,-1827.306394,6730066.429,1.71473
6168,0.0265858,60.70622443,-139.1456446,-1727.306394,6730066.429,2.2681601
6169,0.0252806,60.70622485,-139.1438125,-1627.306394,6730066.429,2.2681601
6170,0.0255183,60.70622525,-139.1419805,-1527.306394,6730066.429,2.2681601
6171,0.0353165,60.70622562,-139.1401485,-1427.306394,6730066.429,2.12973
6172,0.674319,60.70617733,-138.9972512,6372.693606,6730066.429,0.239383
6173,0.301539,60.70617572,-138.9954192,6472.693606,6730066.429,0.496445
6174,0.0485155,60.70617409,-138.9935872,6572.693606,6730066.429,1.8310601
6175,0.0244212,60.70617243,-138.9917552,6672.693606,6730066.429,2.2681601
6176,0.0504691,60.70614249,-138.9624431,8272.693606,6730066.429,1.79383
6177,0.211042,60.70611104,-138.936795,9672.693606,6730066.429,0.671499
6178,0.164528,60.70610861,-138.934963,9772.693606,6730066.429,0.820142
6179,0.134731,60.70610615,-138.933131,9872.693606,6730066.429,0.955656
6180,0.128816,60.70610366,-138.931299,9972.693606,6730066.429,0.988065
6181,0.138842,60.70610116,-138.929467,10072.69361,6730066.429,0.934352
6182,0.147887,60.70609862,-138.927635,10172.69361,6730066.429,0.890674
6183,0.0824924,60.70609606,-138.925803,10272.69361,6730066.429,1.3453799
6184,0.037122,60.70609348,-138.923971,10372.69361,6730066.429,2.08325
6185,0.0726089,60.70602394,-138.8800031,12772.69361,6730066.429,1.45786
6186,0.0659073,60.70602073,-138.8781711,12872.69361,6730066.429,1.54548
6187,0.064173,60.70601749,-138.8763391,12972.69361,6730066.429,1.5699
6188,0.0836533,60.70601423,-138.8745071,13072.69361,6730066.429,1.3333
6189,0.0824775,60.70601095,-138.8726751,13172.69361,6730066.429,1.34554
6190,0.0753585,60.70600764,-138.8708431,13272.69361,6730066.429,1.42472
6191,0.0748957,60.7060043,-138.8690111,13372.69361,6730066.429,1.4302
6192,0.0833416,60.70600094,-138.8671791,13472.69361,6730066.429,1.33652
6193,0.0888263,60.70599756,-138.8653471,13572.69361,6730066.429,1.2819901
6194,0.0715288,60.70599414,-138.8635152,13672.69361,6730066.429,1.47131
6195,0.0741523,60.70599071,-138.8616832,13772.69361,6730066.429,1.43907
6196,0.0676274,60.70598725,-138.8598512,13872.69361,6730066.429,1.522
6197,0.0730238,60.70598376,-138.8580192,13972.69361,6730066.429,1.45276
6198,0.0843187,60.70598025,-138.8561872,14072.69361,6730066.429,1.32647
6199,0.0766477,60.70597672,-138.8543552,14172.69361,6730066.429,1.4097
6200,0.0833876,60.70597316,-138.8525232,14272.69361,6730066.429,1.33604
6201,0.0903759,60.70596957,-138.8506913,14372.69361,6730066.429,1.26738
6202,0.0753014,60.70596596,-138.8488593,14472.69361,6730066.429,1.4254
6203,0.0757868,60.70596232,-138.8470273,14572.69361,6730066.429,1.4197
6204,0.0776371,60.70595866,-138.8451953,14672.69361,6730066.429,1.39838
6205,0.0217791,60.70592459,-138.8287075,15572.69361,6730066.429,2.2681601
6206,0.0714693,60.70592067,-138.8268755,15672.69361,6730066.429,1.47206
6207,0.0689696,60.70591674,-138.8250435,15772.69361,6730066.429,1.5041699
6208,0.0083771,60.70585035,-138.795732,17372.69361,6730066.429,1.53117
6209,0.0088721,60.70583719,-138.7902361,17672.69361,6730066.429,1.56256
6210,0.0428483,60.70583275,-138.7884041,17772.69361,6730066.429,1.94838
6211,0.0666539,60.70582829,-138.7865721,17872.69361,6730066.429,1.5352
6212,0.0897445,60.7058238,-138.7847402,17972.69361,6730066.429,1.27329
6213,0.0872333,60.70581929,-138.7829082,18072.69361,6730066.429,1.2973599
6214,0.0988146,60.70581475,-138.7810762,18172.69361,6730066.429,1.19332
6215,0.113822,60.70581019,-138.7792443,18272.69361,6730066.429,1.08099
6216,0.142831,60.7058056,-138.7774123,18372.69361,6730066.429,0.914575
6217,0.0658214,60.70524143,-139.2683852,-8427.306394,6729966.429,1.54667
6218,0.0280484,60.70532616,-139.1474757,-1827.306394,6729966.429,2.2681601
6219,0.0322683,60.7053266,-139.1456437,-1727.306394,6729966.429,2.2131
6220,0.0214837,60.70532702,-139.1438117,-1627.306394,6729966.429,2.2681601
6221,0.0208049,60.70532742,-139.1419797,-1527.306394,6729966.429,2.2681601
6222,0.037439,60.70532779,-139.1401478,-1427.306394,6729966.429,2.0753
6223,0.0521168,60.70532813,-139.1383158,-1327.306394,6729966.429,1.76358
6224,0.511429,60.7052795,-138.9972545,6372.693606,6729966.429,0.309384
6225,0.203584,60.70527789,-138.9954225,6472.693606,6729966.429,0.691597
6226,0.0397974,60.70527626,-138.9935906,6572.693606,6729966.429,2.0179901
6227,0.009644,60.70524876,-138.9661112,8072.693606,6729966.429,1.6115
6228,0.141992,60.70520584,-138.9313041,9972.693606,6729966.429,0.918665
6229,0.220962,60.70520333,-138.9294721,10072.69361,6729966.429,0.64651
6230,0.244222,60.7052008,-138.9276402,10172.69361,6729966.429,0.594625
6231,0.170733,60.70519824,-138.9258082,10272.69361,6729966.429,0.796619
6232,0.103624,60.70519565,-138.9239763,10372.69361,6729966.429,1.15487
6233,0.0571483,60.70519304,-138.9221443,10472.69361,6729966.429,1.67722
6234,0.0191395,60.70519041,-138.9203124,10572.69361,6729966.429,2.2135899
6235,0.0308592,60.70510648,-138.869018,13372.69361,6729966.429,2.25388
6236,0.0361732,60.70510312,-138.867186,13472.69361,6729966.429,2.10742
6237,0.0449252,60.70509973,-138.8653541,13572.69361,6729966.429,1.90368
6238,0.0431832,60.70509632,-138.8635221,13672.69361,6729966.429,1.94103
6239,0.0418592,60.70509289,-138.8616902,13772.69361,6729966.429,1.97041
6240,0.0596563,60.7050789,-138.8543625,14172.69361,6729966.429,1.63726
6241,0.0586126,60.70507533,-138.8525305,14272.69361,6729966.429,1.6536601
6242,0.0505614,60.70502677,-138.8287154,15572.69361,6729966.429,1.79211
6243,0.0748351,60.70502286,-138.8268835,15672.69361,6729966.429,1.43092
6244,0.0456598,60.70501892,-138.8250516,15772.69361,6729966.429,1.88836
6245,0.0096677,60.70495253,-138.7957408,17372.69361,6729966.429,1.61301
6246,0.0091991,60.70493937,-138.7902451,17672.69361,6729966.429,1.58329
6247,0.0448291,60.70493494,-138.7884132,17772.69361,6729966.429,1.9057
6248,0.0858067,60.70493047,-138.7865813,17872.69361,6729966.429,1.31145
6249,0.0915842,60.70492599,-138.7847493,17972.69361,6729966.429,1.25622
6250,0.0804607,60.70492148,-138.7829174,18072.69361,6729966.429,1.3670599
6251,0.0875554,60.70491694,-138.7810855,18172.69361,6729966.429,1.29422
6252,0.123611,60.70491238,-138.7792536,18272.69361,6729966.429,1.01846
6253,0.0185599,60.7043457,-139.266549,-8327.306394,6729866.429,2.1768401
6254,0.118131,60.70436158,-139.2518937,-7527.306394,6729866.429,1.0525399
6255,0.0256214,60.70436345,-139.2500618,-7427.306394,6729866.429,2.2681601
6256,0.0329192,60.70442786,-139.1493066,-1927.306394,6729866.429,2.1947501
6257,0.0414356,60.70442833,-139.1474747,-1827.306394,6729866.429,1.98
6258,0.0336226,60.70442877,-139.1456428,-1727.306394,6729866.429,2.1752701
6259,0.0268706,60.70442919,-139.1438109,-1627.306394,6729866.429,2.2681601
6260,0.0143658,60.70442959,-139.141979,-1527.306394,6729866.429,1.91091
6261,0.0207821,60.70442996,-139.1401471,-1427.306394,6729866.429,2.2681601
6262,0.0326503,60.7044303,-139.1383151,-1327.306394,6729866.429,2.2022901
6263,0.0808509,60.70443062,-139.1364832,-1227.306394,6729866.429,1.3628401
6264,0.691665,60.70438325,-138.9990897,6272.693606,6729866.429,0.233751
6265,0.433718,60.70438167,-138.9972577,6372.693606,6729866.429,0.359544
6266,0.149739,60.70438006,-138.9954258,6472.693606,6729866.429,0.882231
6267,0.0277951,60.70437843,-138.9935939,6572.693606,6729866.429,2.2681601
6268,0.0161143,60.70435093,-138.9661153,8072.693606,6729866.429,2.02178
6269,0.222462,60.70430297,-138.9276454,10172.69361,6729866.429,0.642892
6270,0.187937,60.70430041,-138.9258135,10272.69361,6729866.429,0.737934
6271,0.157797,60.70429783,-138.9239816,10372.69361,6729866.429,0.847282
6272,0.118865,60.70429522,-138.9221497,10472.69361,6729866.429,1.04785
6273,0.0806708,60.70429258,-138.9203178,10572.69361,6729866.429,1.36479
6274,0.0482514,60.70428992,-138.9184859,10672.69361,6729866.429,1.83621
6275,0.0264135,60.70413283,-138.8305553,15472.69361,6729866.429,2.2681601
6276,0.061151,60.70412895,-138.8287234,15572.69361,6729866.429,1.6143399
6277,0.0807422,60.70412504,-138.8268915,15672.69361,6729866.429,1.36402
6278,0.0317667,60.7041211,-138.8250596,15772.69361,6729866.429,2.2274401
6279,0.0083661,60.70405472,-138.7957497,17372.69361,6729866.429,1.53048
6280,0.0123077,60.70404156,-138.7902541,17672.69361,6729866.429,1.7804101
6281,0.0512531,60.70403712,-138.7884222,17772.69361,6729866.429,1.77931
6282,0.0835087,60.70403266,-138.7865904,17872.69361,6729866.429,1.33479
6283,0.0801445,60.70402817,-138.7847585,17972.69361,6729866.429,1.3705
6284,0.0917352,60.70402366,-138.7829267,18072.69361,6729866.429,1.25484
6285,0.0968863,60.70345799,-139.2573854,-7827.306394,6729766.429,1.20947
6286,0.0892549,60.70346186,-139.2537217,-7627.306394,6729766.429,1.27791
6287,0.0072729,60.70352901,-139.1529694,-2127.306394,6729766.429,1.4611599
6288,0.0203742,60.70352953,-139.1511375,-2027.306394,6729766.429,2.2681601
6289,0.0267454,60.70353094,-139.1456419,-1727.306394,6729766.429,2.2681601
6290,0.0261792,60.70353136,-139.1438101,-1627.306394,6729766.429,2.2681601
6291,0.0094961,60.70353175,-139.1419782,-1527.306394,6729766.429,1.6021301
6292,0.0065708,60.70353212,-139.1401463,-1427.306394,6729766.429,1.41664
6293,0.0097237,60.70353247,-139.1383145,-1327.306394,6729766.429,1.61656
6294,0.0289081,60.70353279,-139.1364826,-1227.306394,6729766.429,2.2681601
6295,0.0876459,60.70353308,-139.1346507,-1127.306394,6729766.429,1.29334
6296,0.698026,60.70348542,-138.9990929,6272.693606,6729766.429,0.231751
6297,0.19837,60.70348384,-138.997261,6372.693606,6729766.429,0.706378
6298,0.0754155,60.70348223,-138.9954291,6472.693606,6729766.429,1.42405
6299,0.0190359,60.70345511,-138.9679513,7972.693606,6729766.429,2.2070301
6300,0.214543,60.70339739,-138.922155,10472.69361,6729766.429,0.662463
6301,0.193835,60.70339476,-138.9203232,10572.69361,6729766.429,0.719757
6302,0.140954,60.7033921,-138.9184913,10672.69361,6729766.429,0.923778
6303,0.132764,60.70338941,-138.9166595,10772.69361,6729766.429,0.966192
6304,0.0303471,60.7033867,-138.9148276,10872.69361,6729766.429,2.2681601
6305,0.0122235,60.70323887,-138.832395,15372.69361,6729766.429,1.7750601
6306,0.0345175,60.70323501,-138.8305632,15472.69361,6729766.429,2.15097
6307,0.0741545,60.70323113,-138.8287313,15572.69361,6729766.429,1.43905
6308,0.0810979,60.70322722,-138.8268995,15672.69361,6729766.429,1.36019
6309,0.012615,60.70314374,-138.7902631,17672.69361,6729766.429,1.79989
6310,0.0493413,60.7031393,-138.7884313,17772.69361,6729766.429,1.81514
6311,0.0723641,60.70313484,-138.7865995,17872.69361,6729766.429,1.4608901
6312,0.0815499,60.70313036,-138.7847677,17972.69361,6729766.429,1.35535
6313,0.0104256,60.70263063,-139.1548001,-2227.306394,6729666.429,1.66106
6314,0.0036713,60.70263429,-139.1401456,-1427.306394,6729666.429,1.23279
6315,0.0099842,60.70263496,-139.136482,-1227.306394,6729666.429,1.63308
6316,0.0437503,60.70263525,-139.1346502,-1127.306394,6729666.429,1.92871
6317,0.224126,60.7025876,-138.9990961,6272.693606,6729666.429,0.638927
6318,0.0408247,60.7025844,-138.9954324,6472.693606,6729666.429,1.994
6319,0.0404791,60.70255728,-138.9679554,7972.693606,6729666.429,2.0020101
6320,0.232567,60.70249159,-138.916665,10772.69361,6729666.429,0.619539
6321,0.106924,60.70248888,-138.9148332,10872.69361,6729666.429,1.12988
6322,0.0319055,60.70248615,-138.9130014,10972.69361,6729666.429,2.2234499
6323,0.0207586,60.70234105,-138.8324028,15372.69361,6729666.429,2.2681601
6324,0.0518287,60.70233719,-138.8305711,15472.69361,6729666.429,1.7688
6325,0.106095,60.70233331,-138.8287393,15572.69361,6729666.429,1.13605
6326,0.0630624,60.7023294,-138.8269075,15672.69361,6729666.429,1.58594
6327,0.0130794,60.70224592,-138.7902722,17672.69361,6729666.429,1.82934
6328,0.0522011,60.70224149,-138.7884404,17772.69361,6729666.429,1.76206
6329,0.0814971,60.70223703,-138.7866086,17872.69361,6729666.429,1.3559099
6330,0.0082591,60.70172516,-139.1749483,-3327.306394,6729566.429,1.52369
6331,0.0092188,60.70172598,-139.1731166,-3227.306394,6729566.429,1.58455
6332,0.004378,60.70173164,-139.1584625,-2427.306394,6729566.429,1.2776
6333,0.0090847,60.70173223,-139.1566307,-2327.306394,6729566.429,1.57604
6334,0.0186546,60.7017328,-139.154799,-2227.306394,6729566.429,2.1828499
6335,0.0133694,60.70173742,-139.1346496,-1127.306394,6729566.429,1.84772
6336,1.0258501,60.70169132,-139.000931,6172.693606,6729566.429,0.160843
6337,0.0299599,60.70168818,-138.9972675,6372.693606,6729566.429,2.2681601
6338,0.0106743,60.70166144,-138.9697912,7872.693606,6729566.429,1.6768399
6339,0.454527,60.70159376,-138.9166705,10772.69361,6729566.429,0.344584
6340,0.197711,60.70159105,-138.9148387,10872.69361,6729566.429,0.708291
6341,0.074634,60.70158832,-138.913007,10972.69361,6729566.429,1.43331
6342,0.0096536,60.70144707,-138.8342424,15272.69361,6729566.429,1.61211
6343,0.0245868,60.70144323,-138.8324107,15372.69361,6729566.429,2.2681601
6344,0.0591609,60.70143937,-138.830579,15472.69361,6729566.429,1.645
6345,0.11576,60.70143549,-138.8287473,15572.69361,6729566.429,1.068
6346,0.059735,60.70143158,-138.8269155,15672.69361,6729566.429,1.63604
6347,0.0188625,60.70134811,-138.7902812,17672.69361,6729566.429,2.1960299
6348,0.0476241,60.70134367,-138.7884495,17772.69361,6729566.429,1.84857
6349,0.0822621,60.70133921,-138.7866178,17872.69361,6729566.429,1.3478
6350,0.0060976,60.70075439,-139.2665319,-8327.306394,6729466.429,1.38664
6351,0.0112024,60.70082648,-139.1767784,-3427.306394,6729466.429,1.71032
6352,0.0120085,60.70083319,-139.160293,-2527.306394,6729466.429,1.76143
6353,0.0209114,60.70083381,-139.1584612,-2427.306394,6729466.429,2.2681601
6354,0.0205921,60.7008344,-139.1566295,-2327.306394,6729466.429,2.2681601
6355,0.011116,60.70083986,-139.1328173,-1027.306394,6729466.429,1.7048399
6356,0.967053,60.70079503,-139.0027659,6072.693606,6729466.429,0.170183
6357,0.015678,60.70079035,-138.9972708,6372.693606,6729466.429,1.99411
6358,0.410247,60.70069594,-138.916676,10772.69361,6729466.429,0.378056
6359,0.219984,60.70069323,-138.9148443,10872.69361,6729466.429,0.648889
6360,0.0891527,60.70069049,-138.9130126,10972.69361,6729466.429,1.27888
6361,0.0085714,60.70055306,-138.8360819,15172.69361,6729466.429,1.5434999
6362,0.0290671,60.70054925,-138.8342502,15272.69361,6729466.429,2.2681601
6363,0.0256098,60.70054541,-138.8324185,15372.69361,6729466.429,2.2681601
6364,0.0665505,60.70054155,-138.8305869,15472.69361,6729466.429,1.53662
6365,0.128604,60.70053767,-138.8287552,15572.69361,6729466.429,0.989265
6366,0.0672275,60.70053376,-138.8269235,15672.69361,6729466.429,1.5274
6367,0.0024393,60.70046779,-138.7976169,17272.69361,6729466.429,1.15467
6368,0.0163069,60.70045029,-138.7902902,17672.69361,6729466.429,2.0339799
6369,0.0420225,60.70044586,-138.7884586,17772.69361,6729466.429,1.96674
6370,0.0782012,60.70044139,-138.7866269,17872.69361,6729466.429,1.39201
6371,0.0125564,60.69985657,-139.2665277,-8327.306394,6729366.429,1.79617
6372,0.0100644,60.69985864,-139.264696,-8227.306394,6729366.429,1.63816
6373,0.0130878,60.69992688,-139.1804399,-3627.306394,6729366.429,1.82987
6374,0.0160656,60.69992778,-139.1786083,-3527.306394,6729366.429,2.0186801
6375,0.0101517,60.69993404,-139.163955,-2727.306394,6729366.429,1.6437
6376,0.0178134,60.69993471,-139.1621233,-2627.306394,6729366.429,2.1295099
6377,0.0357383,60.69993536,-139.1602917,-2527.306394,6729366.429,2.11869
6378,0.0402158,60.69993598,-139.15846,-2427.306394,6729366.429,2.0081501
6379,0.0167891,60.69994228,-139.1309851,-927.3063939,6729366.429,2.0645599
6380,0.265317,60.6998972,-139.002769,6072.693606,6729366.429,0.554281
6381,0.0157465,60.69986774,-138.9716309,7772.693606,6729366.429,1.99845
6382,0.378711,60.69979811,-138.9166815,10772.69361,6729366.429,0.406155
6383,0.219548,60.6997954,-138.9148498,10872.69361,6729366.429,0.649958
6384,0.0939461,60.69979267,-138.9130182,10972.69361,6729366.429,1.2349499
6385,0.0402676,60.69978991,-138.9111866,11072.69361,6729366.429,2.0069301
6386,0.0235633,60.69965524,-138.8360896,15172.69361,6729366.429,2.2681601
6387,0.0212292,60.69965143,-138.834258,15272.69361,6729366.429,2.2681601
6388,0.0180232,60.69964759,-138.8324264,15372.69361,6729366.429,2.1428101
6389,0.0608792,60.69964373,-138.8305948,15472.69361,6729366.429,1.6184601
6390,0.128051,60.69963985,-138.8287632,15572.69361,6729366.429,0.992416
6391,0.0657908,60.69963594,-138.8269315,15672.69361,6729366.429,1.5470999
6392,0.0028111,60.69956997,-138.7976257,17272.69361,6729366.429,1.1782399
6393,0.0139832,60.69955248,-138.7902992,17672.69361,6729366.429,1.88665
6394,0.0396627,60.69954804,-138.7884676,17772.69361,6729366.429,2.0211699
6395,0.0831083,60.69954358,-138.786636,17872.69361,6729366.429,1.33894
6396,0.0187942,60.69895874,-139.2665234,-8327.306394,6729266.429,2.1917
6397,0.0102257,60.69902995,-139.1786065,-3527.306394,6729266.429,1.6483901
6398,0.0220091,60.69903552,-139.1657852,-2827.306394,6729266.429,2.2681601
6399,0.0389002,60.69903621,-139.1639536,-2727.306394,6729266.429,2.0394101
6400,0.0428305,60.69903688,-139.162122,-2627.306394,6729266.429,1.94877
6401,0.0448986,60.69903753,-139.1602904,-2527.306394,6729266.429,1.90424
6402,0.0399293,60.69903815,-139.1584588,-2427.306394,6729266.429,2.0148699
6403,0.0371287,60.69903874,-139.1566272,-2327.306394,6729266.429,2.0830801
6404,0.029623,60.69904466,-139.129153,-827.3063939,6729266.429,2.2681601
6405,0.0080236,60.69897185,-138.9734664,7672.693606,6729266.429,1.50876
6406,0.281316,60.69889758,-138.9148554,10872.69361,6729266.429,0.527155
6407,0.106436,60.69889484,-138.9130238,10972.69361,6729266.429,1.13351
6408,0.0133417,60.69886312,-138.8928763,12072.69361,6729266.429,1.84597
6409,0.0177736,60.69886008,-138.8910448,12172.69361,6729266.429,2.1269901
6410,0.0227929,60.69885703,-138.8892132,12272.69361,6729266.429,2.2681601
6411,0.0221665,60.69885394,-138.8873816,12372.69361,6729266.429,2.2681601
6412,0.0473713,60.6987612,-138.837929,15072.69361,6729266.429,1.8536
6413,0.059865,60.69875742,-138.8360974,15172.69361,6729266.429,1.63402
6414,0.0228937,60.69875361,-138.8342658,15272.69361,6729266.429,2.2681601
6415,0.0160237,60.69874977,-138.8324342,15372.69361,6729266.429,2.0160301
6416,0.0547791,60.69874591,-138.8306027,15472.69361,6729266.429,1.71681
6417,0.14145,60.69874203,-138.8287711,15572.69361,6729266.429,0.921327
6418,0.068895,60.69873812,-138.8269395,15672.69361,6729266.429,1.50515
6419,0.0025329,60.69867215,-138.7976345,17272.69361,6729266.429,1.16061
6420,0.0089337,60.69865466,-138.7903083,17672.69361,6729266.429,1.56647
6421,0.0264749,60.69865022,-138.7884767,17772.69361,6729266.429,2.2681601
6422,0.0806758,60.69864576,-138.7866451,17872.69361,6729266.429,1.36473
6423,0.0084951,60.69813122,-139.1804362,-3627.306394,6729166.429,1.53865
6424,0.0267184,60.69813697,-139.1676153,-2927.306394,6729166.429,2.2681601
6425,0.0517023,60.69813769,-139.1657838,-2827.306394,6729166.429,1.77109
6426,0.0482523,60.69813838,-139.1639522,-2727.306394,6729166.429,1.8362
6427,0.0417576,60.69813905,-139.1621206,-2627.306394,6729166.429,1.97271
6428,0.0336973,60.6981397,-139.1602891,-2527.306394,6729166.429,2.1732199
6429,0.0283652,60.69814032,-139.1584575,-2427.306394,6729166.429,2.2681601
6430,0.0329372,60.69814091,-139.156626,-2327.306394,6729166.429,2.1942501
6431,0.0508524,60.69814148,-139.1547944,-2227.306394,6729166.429,1.7867
6432,0.014556,60.69814683,-139.1291526,-827.3063939,6729166.429,1.9229701
6433,0.141676,60.69810154,-139.0027752,6072.693606,6729166.429,0.920214
6434,0.0402576,60.69810001,-139.0009436,6172.693606,6729166.429,2.00717
6435,0.0134778,60.69807402,-138.9734704,7672.693606,6729166.429,1.8546
6436,0.370826,60.69799975,-138.9148609,10872.69361,6729166.429,0.413844
