OID,OID_,RASTERVALU,POINT_X,POINT_Y,BL_fluxes,b1_debrism,b2_debrism,b3_debrism
-1,-1,2404.417236329999900,602482.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2415.907226559999800,602682.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2520.709228520000100,602882.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2684.845703129999900,603082.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2775.128662109999800,603282.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2738.360351559999800,603482.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2681.311035159999800,603682.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2661.724365229999900,603882.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2684.779541020000100,604082.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2718.169677729999900,604282.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2746.248291020000100,604482.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2765.222412109999800,604682.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2790.697265629999900,604882.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2839.025634770000100,605082.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,2919.517333979999900,605282.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,3004.932128909999800,605482.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,3140.597656250000000,605682.842900000050000,6713785.565800000000000,2,0,0,0
-1,-1,3085.570800779999900,605882.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,3009.634277340000200,606082.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2978.562988279999900,606282.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2923.729248050000000,606482.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2875.078857420000100,606682.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2761.142089840000200,606882.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2730.196044920000100,607082.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2725.820800779999900,607282.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2715.406738279999900,607482.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2749.901855470000100,607682.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2740.330322270000100,608082.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2632.031738279999900,608282.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2633.990966800000000,608482.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2624.477050779999900,608682.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2619.838867190000200,608882.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2623.607421879999900,609082.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2627.928710940000200,609282.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2633.561279300000000,609482.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2648.530273440000200,609682.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2660.770263670000100,609882.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,2715.363037109999800,610082.842900000050000,6713785.565800000000000,3,0,0,0
-1,-1,3081.699462890000200,611082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2992.273437500000000,611282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2927.619384770000100,611482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2819.539550779999900,611682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2734.655273440000200,611882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2693.631347659999800,612082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2650.763916020000100,612282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2602.984130859999800,612482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2584.187255859999800,612682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2554.381347659999800,612882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2498.223876950000000,613082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2440.334472659999800,613282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2375.264648440000200,613482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2336.238037109999800,613682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2313.689208979999900,613882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2313.367675779999900,614082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2319.787841800000000,614282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2320.144531250000000,614482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2349.738037109999800,614682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2495.131103520000100,615682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2504.683593750000000,615882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2511.005859379999900,616082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2534.280029300000000,616282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2523.389160159999800,616482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2730.237792970000100,616882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2710.356201170000100,617082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2671.569091800000000,617282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2645.755126950000000,617482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2637.273681640000200,617682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2636.042236329999900,617882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2499.706054690000200,618482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2504.273681640000200,618682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2438.856201170000100,618882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2408.290283200000000,619082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2391.311279300000000,619282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2378.363769529999900,619482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2363.872558590000200,619682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2202.289306640000200,620082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2161.712158200000000,620282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2158.612548829999900,620482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2155.964843750000000,620682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2148.987548829999900,620882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2143.433349609999800,621082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2136.475097659999800,621282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2136.539550779999900,621482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2128.519042970000100,621682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2127.301025390000200,621882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2126.542236329999900,622082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2123.486328129999900,622282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2440.259277340000200,623282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2333.332275390000200,623482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2229.635009770000100,623682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2226.602050779999900,623882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2233.270751950000000,624082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2232.768554690000200,624282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2229.063720700000000,624482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2219.309814450000000,624682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2260.344238279999900,624882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2275.936767579999900,625082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2282.315673829999900,625282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2270.074707029999900,625482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2250.817382809999800,625682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2241.761474609999800,625882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2238.410888670000100,626082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2221.218261720000100,626282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2217.267089840000200,626482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2221.406982420000100,626682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2219.556884770000100,626882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2220.187255859999800,627082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2219.377685550000000,627282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2224.125244140000200,627482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2240.544677729999900,627682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2249.784179690000200,627882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2298.348144529999900,628082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2347.879638670000100,628282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2391.167480470000100,628482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2441.127441409999800,628682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2779.448486329999900,629282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2673.702392579999900,629482.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2655.891601559999800,629682.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2651.754882809999800,629882.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2660.600830079999900,630082.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2667.666748050000000,630282.842900000050000,6713785.565800000000000,4,0,0,0
-1,-1,2381.417480470000100,601082.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,2380.218017579999900,601282.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,2382.284912109999800,601482.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,2383.150390629999900,601682.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,2380.257080079999900,601882.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,2385.566650390000200,602082.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,2446.138427729999900,602482.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,2820.623291020000100,603082.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3027.231689450000000,603682.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3067.000488279999900,603882.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3072.952392579999900,604082.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3042.649414059999800,604282.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,2980.875976559999800,604482.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3000.300292970000100,604682.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3027.239501950000000,604882.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3116.104248050000000,605082.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3132.997314450000000,605282.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3235.131591800000000,605482.842900000050000,6713385.565800000000000,2,0,0,0
-1,-1,3069.274902340000200,605682.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,3072.434570309999800,605882.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,3024.263916020000100,606082.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2939.112548829999900,606282.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2883.606689450000000,606482.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2862.336181640000200,606682.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2797.572509770000100,606882.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2761.420166020000100,607082.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2764.493408200000000,607282.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2793.896240229999900,607482.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2814.206054690000200,607682.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2707.729003909999800,608082.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2678.234130859999800,608282.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2678.276367190000200,608482.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2667.805419920000100,608682.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2658.483398440000200,608882.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2649.965087890000200,609082.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2650.451660159999800,609282.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2643.691162109999800,609482.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2660.789062500000000,609682.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2672.774658200000000,609882.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2687.070312500000000,610082.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2704.174560550000000,610282.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2775.690673829999900,610482.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2816.676025390000200,610682.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2908.328369140000200,610882.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,3056.916748050000000,611082.842900000050000,6713385.565800000000000,3,0,0,0
-1,-1,2845.343750000000000,611482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2790.742919920000100,611682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2707.221679690000200,611882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2675.648681640000200,612082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2608.828125000000000,612282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2567.234863279999900,612482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2507.463867190000200,612682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2458.421142579999900,612882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2429.687255859999800,613082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2411.164062500000000,613282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2371.257324220000100,613482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2357.154541020000100,613682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2347.658203129999900,613882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2335.535156250000000,614082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2333.978027340000200,614282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2344.320556640000200,614482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2362.839843750000000,614682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2387.751708979999900,614882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2442.302734379999900,615082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2667.885742190000200,615682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2629.122070309999800,615882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2606.531982420000100,616082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2622.246337890000200,616282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2645.770019529999900,616482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2662.923828129999900,616682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2797.139160159999800,617082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2734.928710940000200,617282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2703.663574220000100,617482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2704.305908200000000,617682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2647.229736329999900,617882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2552.725097659999800,618082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2509.335937500000000,618282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2459.834228520000100,618482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2434.670410159999800,618682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2418.415283200000000,618882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2341.208496090000200,619082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2295.635742190000200,619282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2291.167968750000000,619482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2249.180175779999900,619682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2183.522216800000000,619882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2179.424072270000100,620082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2176.328369140000200,620282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2172.729003909999800,620482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2169.249267579999900,620682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2165.374511720000100,620882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2159.551757809999800,621082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2156.517089840000200,621282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2154.223876950000000,621482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2150.260498050000000,621682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2151.217529300000000,621882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2152.859130859999800,622082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2149.141601559999800,622282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2397.813964840000200,623282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2357.294921879999900,623482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2300.686767579999900,623682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2249.100585940000200,623882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2258.125000000000000,624082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2265.678466800000000,624282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2245.365478520000100,624482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2252.203125000000000,624682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2313.408935550000000,624882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2388.530517579999900,625082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2407.469970700000000,625282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2380.500732420000100,625682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2356.340087890000200,625882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2349.024414059999800,626082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2326.895507809999800,626282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2297.316406250000000,626482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2287.296875000000000,626682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2238.259765629999900,626882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2239.852294920000100,627082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2240.848632809999800,627282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2241.966064450000000,627482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2255.213867190000200,627682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2264.799316409999800,627882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2289.858642579999900,628082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2313.476074220000100,628282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2547.619873050000000,629082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2571.874023440000200,629282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2593.142089840000200,629482.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2632.814208979999900,629682.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2736.544921879999900,629882.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2759.152832029999900,630082.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2736.495849609999800,630282.842900000050000,6713385.565800000000000,4,0,0,0
-1,-1,2387.698974609999800,601282.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,2386.744628909999800,601482.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,2394.475097659999800,601682.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,2405.741455079999900,601882.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,2409.983154300000000,602082.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,2998.153808590000200,604282.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,3055.407714840000200,604482.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,3100.222656250000000,604682.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,3101.740966800000000,604882.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,3185.561279300000000,605082.842900000050000,6712985.565800000000000,2,0,0,0
-1,-1,3345.989501950000000,605282.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,3299.202148440000200,605482.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,3240.526123050000000,605682.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,3207.032958979999900,605882.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,3214.720458979999900,606082.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,3177.051513670000100,606282.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,3070.322021479999900,606482.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2964.173583979999900,606682.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2959.005371090000200,606882.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2999.984619140000200,607082.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,3018.590576170000100,607282.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,3055.224121090000200,607482.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2697.423095700000000,608082.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2691.233398440000200,608282.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2686.878417970000100,608482.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2688.559082029999900,608682.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2685.183349609999800,608882.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2677.650390629999900,609082.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2668.121582029999900,609282.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2664.384765629999900,609482.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2687.140625000000000,609682.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2703.636474609999800,609882.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2713.319824220000100,610082.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2722.241210940000200,610282.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2740.514892579999900,610482.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2764.599121090000200,610682.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2800.311767579999900,610882.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2836.263427729999900,611082.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2916.907714840000200,611282.842900000050000,6712985.565800000000000,3,0,0,0
-1,-1,2936.500244140000200,611482.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2822.479003909999800,611682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2691.935546879999900,611882.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2484.174560550000000,612482.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2457.471191409999800,612682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2434.573974609999800,612882.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2432.440917970000100,613082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2424.252197270000100,613282.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2404.510253909999800,613482.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2392.895996090000200,613682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2391.726074220000100,613882.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2428.977050779999900,614082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2504.738525390000200,614282.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2546.757568359999800,614482.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2508.950195309999800,614682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2474.587158200000000,614882.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2489.954101559999800,615082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2553.421386720000100,615282.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2631.034912109999800,615482.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2703.735595700000000,615682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2779.355957029999900,616082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2769.333984379999900,616282.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2959.914306640000200,616682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,3045.296386720000100,616882.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,3092.389648440000200,617082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2583.786132809999800,618082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2545.058349609999800,618282.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2500.141845700000000,618482.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2472.099609379999900,618682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2395.933837890000200,618882.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2339.597167970000100,619082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2249.713623050000000,619282.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2213.102294920000100,619482.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2201.992431640000200,619682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2200.739990229999900,619882.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2199.998046879999900,620082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2196.820800779999900,620282.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2192.395507809999800,620482.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2185.637207029999900,620682.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2179.037353520000100,620882.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2174.462890629999900,621082.842900000050000,6712985.565800000000000,4,0,0,0
-1,-1,2169.063476559999800,621282.842900000050000,6712985.565800000000000,4,0,0,0
