OBJECTID,pointid,grid_code,Tributary
51269,51269,2492,NorthArm
51270,51270,2464,NorthArm
51271,51271,2439,NorthArm
51272,51272,2433,NorthArm
51273,51273,-99,NorthArm
51274,51274,-99,NorthArm
51275,51275,-99,NorthArm
51276,51276,2461,NorthArm
51277,51277,2420,NorthArm
51278,51278,2404,NorthArm
51279,51279,2379,NorthArm
51280,51280,2376,NorthArm
51281,51281,2375,NorthArm
51282,51282,2390,NorthArm
51283,51283,-99,NorthArm
51284,51284,2475,NorthArm
51285,51285,2373,NorthArm
51286,51286,2321,NorthArm
51287,51287,2304,NorthArm
51288,51288,2252,NorthArm
51289,51289,2232,NorthArm
51290,51290,2230,NorthArm
51291,51291,2223,NorthArm
51292,51292,2240,NorthArm
51293,51293,2334,NorthArm
51294,51294,2445,NorthArm
51295,51295,-99,NorthArm
51296,51296,-99,NorthArm
51297,51297,2387,NorthArm
51298,51298,2363,NorthArm
51299,51299,-99,NorthArm
51300,51300,-99,NorthArm
51301,51301,2124,NorthArm
51302,51302,2111,NorthArm
51303,51303,2102,NorthArm
51304,51304,2182,NorthArm
51305,51305,-99,NorthArm
51306,51306,-99,NorthArm
51307,51307,-99,NorthArm
51308,51308,-99,NorthArm
51309,51309,2082,NorthArm
51310,51310,2058,NorthArm
51311,51311,2065,NorthArm
51312,51312,-99,NorthArm
51313,51313,-99,NorthArm
51314,51314,-99,NorthArm
51315,51315,2147,NorthArm
51316,51316,-99,NorthArm
51317,51317,-99,NorthArm
51318,51318,-99,NorthArm
51319,51319,-99,NorthArm
51320,51320,-99,NorthArm
51321,51321,-99,NorthArm
51322,51322,-99,NorthArm
51323,51323,-99,CA
51324,51324,-99,CA
51325,51325,-99,CA
51326,51326,-99,CA
51327,51327,-99,CA
51328,51328,1794,CA
51329,51329,1775,CA
51330,51330,1765,CA
51331,51331,1751,CA
51332,51332,1738,CA
51333,51333,1733,CA
51334,51334,1730,CA
51335,51335,1729,CA
51336,51336,1729,CA
51337,51337,1730,CA
51338,51338,1731,CA
51339,51339,1728,CA
51340,51340,1726,CA
51341,51341,1721,CA
51342,51342,1715,CA
51343,51343,1709,CA
51344,51344,1705,CA
51345,51345,1705,CA
51346,51346,1700,Tr
51347,51347,1701,Tr
51348,51348,1707,Tr
51349,51349,1699,Tr
51350,51350,1694,Tr
51351,51351,1696,Tr
51352,51352,1687,Tr
51353,51353,1692,Tr
51354,51354,1674,Tr
51355,51355,1693,Tr
51356,51356,1691,Tr
51357,51357,1700,Tr
51358,51358,1718,Tr
51359,51359,1742,Tr
51360,51360,1815,Tr
51361,51361,-99,Tr
51362,51362,-99,Tr
51363,51363,-99,Tr
51364,51364,-99,
51365,51365,-99,
51366,51366,-99,
51367,51367,-99,
51368,51368,2111,
51369,51369,2106,
51370,51370,2193,
51371,51371,-99,
51372,51372,2413,
51373,51373,2543,
51374,51374,-99,
51375,51375,-99,
51376,51376,-99,
51377,51377,-99,
51378,51378,-99,
51379,51379,-99,
51380,51380,-99,SW
51381,51381,-99,SW
51382,51382,-99,SW
51383,51383,-99,SW
51384,51384,1523,SW
51385,51385,1502,Tr
51386,51386,1504,Tr
51387,51387,1502,Tr
51388,51388,1502,Tr
51389,51389,1499,Tr
51390,51390,1497,Tr
51391,51391,1498,Tr
51392,51392,1494,Tr
51393,51393,1498,Tr
51394,51394,1498,Tr
51395,51395,1496,Tr
51396,51396,1491,Tr
51397,51397,1488,Tr
51398,51398,1484,Tr
51399,51399,1482,Tr
51400,51400,1479,Tr
51401,51401,1477,Tr
51402,51402,1463,Tr
51403,51403,1458,Tr
51404,51404,1471,Tr
51405,51405,1459,Tr
51406,51406,1451,Tr
51407,51407,1457,Tr
51408,51408,1455,Tr
51409,51409,1447,Tr
51410,51410,1440,Tr
51411,51411,1430,Tr
51412,51412,1421,Tr
51413,51413,1414,Tr
51414,51414,1408,Tr
51415,51415,1404,Tr
51416,51416,1400,Tr
51417,51417,1398,Tr
51418,51418,1392,Tr
51419,51419,1382,Tr
51420,51420,1368,Tr
51421,51421,1354,Tr
51422,51422,1346,Tr
51423,51423,1334,Tr
51424,51424,1340,Tr
51425,51425,1338,Tr
51426,51426,1342,Tr
51427,51427,1339,Tr
51428,51428,1334,Tr
51429,51429,1350,Tr
51430,51430,1333,Tr
51431,51431,1328,Tr
51432,51432,1326,Tr
51433,51433,1331,Tr
51434,51434,1332,Tr
51435,51435,1329,Tr
51436,51436,1325,Tr
51437,51437,1317,Tr
51438,51438,1305,Tr
51439,51439,1300,Tr
51440,51440,1284,Tr
51441,51441,1321,Tr
51442,51442,-99,Tr
51443,51443,-99,Tr
51444,51444,-99,Tr
51445,51445,-99,Tr
51446,51446,-99,Tr
51447,51447,-99,Tr
51448,51448,-99,Tr
51449,51449,-99,Tr
51450,51450,-99,Tr
51451,51451,-99,Tr
51452,51452,-99,Tr
51453,51453,-99,Tr
51454,51454,-99,Tr
51455,51455,-99,Tr
51456,51456,-99,Tr
51457,51457,-99,Tr
51458,51458,-99,
51459,51459,-99,
51460,51460,-99,
51461,51461,-99,
51462,51462,-99,
51463,51463,-99,
51464,51464,-99,
51465,51465,-99,
51466,51466,-99,
51467,51467,-99,
51468,51468,-99,
51469,51469,-99,
51470,51470,-99,
51471,51471,-99,
51472,51472,-99,
51473,51473,-99,
51474,51474,-99,
51475,51475,-99,
51476,51476,-99,
51477,51477,-99,
51478,51478,-99,
51479,51479,-99,
51480,51480,-99,
51481,51481,-99,
51482,51482,-99,
51483,51483,-99,
51484,51484,-99,
51485,51485,-99,
51486,51486,-99,
51487,51487,-99,
51488,51488,-99,
51489,51489,-99,
51490,51490,-99,
51491,51491,-99,
51492,51492,-99,
51493,51493,-99,
51494,51494,-99,
51495,51495,-99,
51496,51496,-99,
51497,51497,-99,NorthArm
51498,51498,-99,NorthArm
51499,51499,-99,NorthArm
51500,51500,-99,NorthArm
51501,51501,-99,NorthArm
51502,51502,-99,NorthArm
51503,51503,-99,NorthArm
51504,51504,-99,NorthArm
51505,51505,-99,NorthArm
51506,51506,-99,NorthArm
51507,51507,-99,NorthArm
51508,51508,-99,NorthArm
51509,51509,-99,NorthArm
51510,51510,2765,NorthArm
51511,51511,2761,NorthArm
51512,51512,2763,NorthArm
51513,51513,2757,NorthArm
51514,51514,2749,NorthArm
51515,51515,2737,NorthArm
51516,51516,2733,NorthArm
51517,51517,2723,NorthArm
51518,51518,2709,NorthArm
51519,51519,2703,NorthArm
51520,51520,2698,NorthArm
51521,51521,2693,NorthArm
51522,51522,2687,NorthArm
51523,51523,2684,NorthArm
51524,51524,2681,NorthArm
51525,51525,2679,NorthArm
51526,51526,2678,NorthArm
51527,51527,2678,NorthArm
51528,51528,2679,NorthArm
51529,51529,2678,NorthArm
51530,51530,2676,NorthArm
51531,51531,2678,NorthArm
51532,51532,2678,NorthArm
51533,51533,2680,NorthArm
51534,51534,2685,NorthArm
51535,51535,2675,NorthArm
51536,51536,2666,NorthArm
51537,51537,2657,NorthArm
51538,51538,2650,NorthArm
51539,51539,2647,NorthArm
51540,51540,2648,NorthArm
51541,51541,2648,NorthArm
51542,51542,2648,NorthArm
51543,51543,2647,NorthArm
51544,51544,2647,NorthArm
51545,51545,2653,NorthArm
51546,51546,2656,NorthArm
51547,51547,2651,NorthArm
51548,51548,2645,NorthArm
51549,51549,2638,NorthArm
51550,51550,2629,NorthArm
51551,51551,2618,NorthArm
51552,51552,2614,NorthArm
51553,51553,2613,NorthArm
51554,51554,2614,NorthArm
51555,51555,2617,NorthArm
51556,51556,2615,NorthArm
51557,51557,2608,NorthArm
51558,51558,2603,NorthArm
51559,51559,2611,NorthArm
51560,51560,2627,NorthArm
51561,51561,2636,NorthArm
51562,51562,2645,NorthArm
51563,51563,2650,NorthArm
51564,51564,2656,NorthArm
51565,51565,2667,NorthArm
51566,51566,2662,NorthArm
51567,51567,2662,NorthArm
51568,51568,2642,NorthArm
51569,51569,2641,NorthArm
51570,51570,2640,NorthArm
51571,51571,2644,NorthArm
51572,51572,2648,NorthArm
51573,51573,2660,NorthArm
51574,51574,2663,NorthArm
51575,51575,2671,NorthArm
51576,51576,2667,NorthArm
51577,51577,2672,NorthArm
51578,51578,2713,NorthArm
51579,51579,2758,NorthArm
51580,51580,2722,NorthArm
51581,51581,2709,NorthArm
51582,51582,2684,NorthArm
51583,51583,2674,NorthArm
51584,51584,2674,NorthArm
51585,51585,2685,NorthArm
51586,51586,2739,NorthArm
51587,51587,2767,NorthArm
51588,51588,2738,NorthArm
51589,51589,2658,NorthArm
51590,51590,2637,NorthArm
51591,51591,2594,NorthArm
51592,51592,2577,NorthArm
51593,51593,2563,NorthArm
51594,51594,2542,NorthArm
51595,51595,2527,NorthArm
51596,51596,2513,NorthArm
51597,51597,2499,NorthArm
51598,51598,2478,NorthArm
51599,51599,2460,NorthArm
51600,51600,2494,NorthArm
51601,51601,-99,NorthArm
51602,51602,2521,NorthArm
51603,51603,2427,NorthArm
51604,51604,2375,NorthArm
51605,51605,2366,NorthArm
51606,51606,2359,NorthArm
51607,51607,2357,NorthArm
51608,51608,2361,NorthArm
51609,51609,2364,NorthArm
51610,51610,2384,NorthArm
51611,51611,-99,NorthArm
51612,51612,2538,NorthArm
51613,51613,-99,NorthArm
51614,51614,-99,NorthArm
51615,51615,-99,NorthArm
51616,51616,-99,NorthArm
51617,51617,2219,NorthArm
51618,51618,2218,NorthArm
51619,51619,2210,NorthArm
51620,51620,2207,NorthArm
51621,51621,-99,NorthArm
51622,51622,2347,NorthArm
51623,51623,-99,NorthArm
51624,51624,-99,NorthArm
51625,51625,2339,NorthArm
51626,51626,2317,NorthArm
51627,51627,-99,NorthArm
51628,51628,2082,NorthArm
51629,51629,2067,NorthArm
51630,51630,2073,NorthArm
51631,51631,2082,NorthArm
51632,51632,-99,NorthArm
51633,51633,-99,NorthArm
51634,51634,-99,NorthArm
51635,51635,-99,NorthArm
51636,51636,-99,NorthArm
51637,51637,2024,NorthArm
51638,51638,2002,NorthArm
51639,51639,1972,NorthArm
51640,51640,-99,NorthArm
51641,51641,2031,NorthArm
51642,51642,2011,NorthArm
51643,51643,-99,NorthArm
51644,51644,-99,NorthArm
51645,51645,-99,NorthArm
51646,51646,-99,NorthArm
51647,51647,-99,NorthArm
51648,51648,-99,NorthArm
51649,51649,-99,NorthArm
51650,51650,-99,NorthArm
51651,51651,-99,NorthArm
51652,51652,-99,NorthArm
51653,51653,-99,CA
51654,51654,-99,CA
51655,51655,-99,CA
51656,51656,-99,CA
51657,51657,1790,CA
51658,51658,1760,CA
51659,51659,1741,CA
51660,51660,1729,CA
51661,51661,1725,CA
51662,51662,1725,CA
51663,51663,1726,CA
51664,51664,1725,CA
51665,51665,1724,CA
51666,51666,1725,CA
51667,51667,1725,CA
51668,51668,1723,CA
51669,51669,1720,CA
51670,51670,1715,CA
51671,51671,1710,CA
51672,51672,1706,CA
51673,51673,1703,CA
51674,51674,1699,Tr
51675,51675,1705,Tr
51676,51676,1698,Tr
51677,51677,1705,Tr
51678,51678,1706,Tr
51679,51679,1692,Tr
51680,51680,1686,Tr
51681,51681,1694,Tr
51682,51682,1691,Tr
51683,51683,1681,Tr
51684,51684,1680,Tr
51685,51685,1695,Tr
51686,51686,1725,Tr
51687,51687,1716,Tr
51688,51688,-99,Tr
51689,51689,-99,Tr
51690,51690,-99,Tr
51691,51691,-99,Tr
51692,51692,-99,Tr
51693,51693,-99,
51694,51694,-99,
51695,51695,-99,
51696,51696,2081,
51697,51697,2072,
51698,51698,2111,
51699,51699,-99,
51700,51700,-99,
51701,51701,-99,
51702,51702,-99,
51703,51703,-99,
51704,51704,-99,
51705,51705,-99,
51706,51706,-99,
51707,51707,-99,
51708,51708,-99,
51709,51709,-99,
51710,51710,-99,
51711,51711,-99,
51712,51712,-99,Tr
51713,51713,-99,Tr
51714,51714,1493,Tr
51715,51715,1498,Tr
51716,51716,1502,Tr
51717,51717,1496,Tr
51718,51718,1493,Tr
51719,51719,1496,Tr
51720,51720,1498,Tr
51721,51721,1498,Tr
51722,51722,1496,Tr
51723,51723,1492,Tr
51724,51724,1491,Tr
51725,51725,1490,Tr
51726,51726,1488,Tr
51727,51727,1488,Tr
51728,51728,1481,Tr
51729,51729,1472,Tr
51730,51730,1465,Tr
51731,51731,1488,Tr
51732,51732,1460,Tr
51733,51733,1464,Tr
51734,51734,1466,Tr
51735,51735,1460,Tr
51736,51736,1456,Tr
51737,51737,1449,Tr
51738,51738,1439,Tr
51739,51739,1428,Tr
51740,51740,1421,Tr
51741,51741,1414,Tr
51742,51742,1410,Tr
51743,51743,1402,Tr
51744,51744,1397,Tr
51745,51745,1393,Tr
51746,51746,1387,Tr
51747,51747,1376,Tr
51748,51748,1357,Tr
51749,51749,1344,Tr
51750,51750,1335,Tr
51751,51751,1332,Tr
51752,51752,1334,Tr
51753,51753,1328,Tr
51754,51754,1338,Tr
51755,51755,1338,Tr
51756,51756,1333,Tr
51757,51757,1325,Tr
51758,51758,1327,Tr
51759,51759,1330,Tr
51760,51760,1322,Tr
51761,51761,1330,Tr
51762,51762,1331,Tr
51763,51763,1325,Tr
51764,51764,1320,Tr
51765,51765,1315,Tr
51766,51766,1296,Tr
51767,51767,1284,Tr
51768,51768,1253,Tr
51769,51769,1281,Tr
51770,51770,1328,Tr
51771,51771,-99,Tr
51772,51772,-99,Tr
51773,51773,-99,Tr
51774,51774,-99,Tr
51775,51775,-99,Tr
51776,51776,-99,Tr
51777,51777,-99,Tr
51778,51778,-99,Tr
51779,51779,-99,Tr
51780,51780,-99,Tr
51781,51781,-99,Tr
51782,51782,-99,Tr
51783,51783,-99,Tr
51784,51784,-99,Tr
51785,51785,-99,Tr
51786,51786,-99,Tr
51787,51787,-99,
51788,51788,-99,
51789,51789,-99,
51790,51790,-99,
51791,51791,-99,
51792,51792,-99,
51793,51793,-99,
51794,51794,-99,
51795,51795,-99,
51796,51796,-99,
51797,51797,-99,
51798,51798,-99,
51799,51799,-99,
51800,51800,-99,
51801,51801,-99,
51802,51802,-99,
51803,51803,-99,
51804,51804,-99,
51805,51805,-99,
51806,51806,-99,
51807,51807,-99,
51808,51808,-99,
51809,51809,-99,
51810,51810,-99,
51811,51811,-99,
51812,51812,-99,
51813,51813,-99,
51814,51814,-99,
51815,51815,-99,
51816,51816,-99,
51817,51817,-99,
51818,51818,-99,
51819,51819,-99,
51820,51820,-99,
51821,51821,-99,
51822,51822,-99,
51823,51823,-99,
51824,51824,-99,
51825,51825,-99,NorthArm
51826,51826,-99,NorthArm
51827,51827,-99,NorthArm
51828,51828,-99,NorthArm
51829,51829,-99,NorthArm
51830,51830,-99,NorthArm
51831,51831,-99,NorthArm
51832,51832,-99,NorthArm
51833,51833,-99,NorthArm
51834,51834,-99,NorthArm
51835,51835,-99,NorthArm
51836,51836,-99,NorthArm
51837,51837,-99,NorthArm
51838,51838,-99,NorthArm
51839,51839,2780,NorthArm
51840,51840,2773,NorthArm
51841,51841,2768,NorthArm
51842,51842,2756,NorthArm
51843,51843,2744,NorthArm
51844,51844,2743,NorthArm
51845,51845,2715,NorthArm
51846,51846,2710,NorthArm
51847,51847,2706,NorthArm
51848,51848,2698,NorthArm
51849,51849,2693,NorthArm
51850,51850,2687,NorthArm
51851,51851,2682,NorthArm
51852,51852,2679,NorthArm
51853,51853,2677,NorthArm
51854,51854,2676,NorthArm
51855,51855,2675,NorthArm
51856,51856,2674,NorthArm
51857,51857,2674,NorthArm
51858,51858,2672,NorthArm
51859,51859,2671,NorthArm
51860,51860,2671,NorthArm
51861,51861,2666,NorthArm
51862,51862,2660,NorthArm
51863,51863,2659,NorthArm
51864,51864,2650,NorthArm
51865,51865,2644,NorthArm
51866,51866,2644,NorthArm
51867,51867,2647,NorthArm
51868,51868,2648,NorthArm
51869,51869,2648,NorthArm
51870,51870,2649,NorthArm
51871,51871,2650,NorthArm
51872,51872,2651,NorthArm
51873,51873,2655,NorthArm
51874,51874,2657,NorthArm
51875,51875,2655,NorthArm
51876,51876,2650,NorthArm
51877,51877,2644,NorthArm
51878,51878,2637,NorthArm
51879,51879,2630,NorthArm
51880,51880,2624,NorthArm
51881,51881,2624,NorthArm
51882,51882,2624,NorthArm
51883,51883,2624,NorthArm
51884,51884,2618,NorthArm
51885,51885,2613,NorthArm
51886,51886,2613,NorthArm
51887,51887,2616,NorthArm
51888,51888,2625,NorthArm
51889,51889,2631,NorthArm
51890,51890,2635,NorthArm
51891,51891,2642,NorthArm
51892,51892,2649,NorthArm
51893,51893,2663,NorthArm
51894,51894,2665,NorthArm
51895,51895,2655,NorthArm
51896,51896,2637,NorthArm
51897,51897,2644,NorthArm
51898,51898,2639,NorthArm
51899,51899,2639,NorthArm
51900,51900,2642,NorthArm
51901,51901,2653,NorthArm
51902,51902,2660,NorthArm
51903,51903,2669,NorthArm
51904,51904,2675,NorthArm
51905,51905,2680,NorthArm
51906,51906,2696,NorthArm
51907,51907,2716,NorthArm
51908,51908,2707,NorthArm
51909,51909,2692,NorthArm
51910,51910,2676,NorthArm
51911,51911,2668,NorthArm
51912,51912,2668,NorthArm
51913,51913,2662,NorthArm
51914,51914,2672,NorthArm
51915,51915,2727,NorthArm
51916,51916,2694,NorthArm
51917,51917,2637,NorthArm
51918,51918,2620,NorthArm
51919,51919,2597,NorthArm
51920,51920,2563,NorthArm
51921,51921,2559,NorthArm
51922,51922,2545,NorthArm
51923,51923,2534,NorthArm
51924,51924,2518,NorthArm
51925,51925,2505,NorthArm
51926,51926,2490,NorthArm
51927,51927,-99,NorthArm
51928,51928,-99,NorthArm
51929,51929,2614,NorthArm
51930,51930,2437,NorthArm
51931,51931,2380,NorthArm
51932,51932,2363,NorthArm
51933,51933,2350,NorthArm
51934,51934,2336,NorthArm
51935,51935,2341,NorthArm
51936,51936,2353,NorthArm
51937,51937,2361,NorthArm
51938,51938,2425,NorthArm
51939,51939,-99,NorthArm
51940,51940,2514,NorthArm
51941,51941,2496,NorthArm
51942,51942,2490,NorthArm
51943,51943,-99,NorthArm
51944,51944,-99,NorthArm
51945,51945,2217,NorthArm
51946,51946,2199,NorthArm
51947,51947,2185,NorthArm
51948,51948,2184,NorthArm
51949,51949,2268,NorthArm
51950,51950,-99,NorthArm
51951,51951,-99,NorthArm
51952,51952,-99,NorthArm
51953,51953,2273,NorthArm
51954,51954,2281,NorthArm
51955,51955,-99,NorthArm
51956,51956,2052,NorthArm
51957,51957,2047,NorthArm
51958,51958,2052,NorthArm
51959,51959,2060,NorthArm
51960,51960,-99,NorthArm
51961,51961,-99,NorthArm
51962,51962,-99,NorthArm
51963,51963,-99,NorthArm
51964,51964,-99,NorthArm
51965,51965,1988,NorthArm
51966,51966,1949,NorthArm
51967,51967,1916,NorthArm
51968,51968,1898,NorthArm
51969,51969,1913,NorthArm
51970,51970,1919,NorthArm
51971,51971,-99,NorthArm
51972,51972,-99,NorthArm
51973,51973,-99,NorthArm
51974,51974,-99,NorthArm
51975,51975,-99,NorthArm
51976,51976,2498,NorthArm
51977,51977,-99,NorthArm
51978,51978,-99,NorthArm
51979,51979,-99,NorthArm
51980,51980,-99,NorthArm
51981,51981,-99,NorthArm
51982,51982,-99,NorthArm
51983,51983,-99,CA
51984,51984,-99,CA
51985,51985,-99,CA
51986,51986,1768,CA
51987,51987,1737,CA
51988,51988,1726,CA
51989,51989,1722,CA
51990,51990,1720,CA
51991,51991,1720,CA
51992,51992,1722,CA
51993,51993,1721,CA
51994,51994,1720,CA
51995,51995,1720,CA
51996,51996,1719,CA
51997,51997,1718,CA
51998,51998,1715,CA
51999,51999,1710,CA
52000,52000,1706,CA
52001,52001,1702,Tr
52002,52002,1700,Tr
52003,52003,1699,Tr
52004,52004,1701,Tr
52005,52005,1705,Tr
52006,52006,1700,Tr
52007,52007,1702,Tr
52008,52008,1689,Tr
52009,52009,1687,Tr
52010,52010,1687,Tr
52011,52011,1687,Tr
52012,52012,1694,Tr
52013,52013,1696,Tr
52014,52014,1705,Tr
52015,52015,1723,Tr
52016,52016,-99,Tr
52017,52017,-99,Tr
52018,52018,-99,Tr
52019,52019,1995,Tr
52020,52020,-99,Tr
52021,52021,-99,Tr
52022,52022,-99,
52023,52023,-99,
52024,52024,-99,
52025,52025,1991,
52026,52026,-99,
52027,52027,-99,
52028,52028,-99,
52029,52029,-99,
52030,52030,-99,
52031,52031,-99,
52032,52032,-99,
52033,52033,-99,
52034,52034,-99,
52035,52035,-99,
52036,52036,-99,
52037,52037,-99,
52038,52038,-99,
52039,52039,-99,Tr
52040,52040,-99,Tr
52041,52041,1515,Tr
52042,52042,1503,Tr
52043,52043,1504,Tr
52044,52044,1495,Tr
52045,52045,1498,Tr
52046,52046,1497,Tr
52047,52047,1497,Tr
52048,52048,1496,Tr
52049,52049,1495,Tr
52050,52050,1492,Tr
52051,52051,1492,Tr
52052,52052,1492,Tr
52053,52053,1492,Tr
52054,52054,1494,Tr
52055,52055,1486,Tr
52056,52056,1481,Tr
52057,52057,1483,Tr
52058,52058,1491,Tr
52059,52059,1470,Tr
52060,52060,1476,Tr
52061,52061,1470,Tr
52062,52062,1468,Tr
52063,52063,1465,Tr
52064,52064,1461,Tr
52065,52065,1452,Tr
52066,52066,1440,Tr
52067,52067,1429,Tr
52068,52068,1426,Tr
52069,52069,1414,Tr
52070,52070,1405,Tr
52071,52071,1395,Tr
52072,52072,1388,Tr
52073,52073,1387,Tr
52074,52074,1378,Tr
52075,52075,1361,Tr
52076,52076,1344,Tr
52077,52077,1334,Tr
52078,52078,1332,Tr
52079,52079,1330,Tr
52080,52080,1326,Tr
52081,52081,1338,Tr
52082,52082,1328,Tr
52083,52083,1337,Tr
52084,52084,1333,Tr
52085,52085,1326,Tr
52086,52086,1341,Tr
52087,52087,1326,Tr
52088,52088,1318,Tr
52089,52089,1327,Tr
52090,52090,1327,Tr
52091,52091,1324,Tr
52092,52092,1313,Tr
52093,52093,1301,Tr
52094,52094,1297,Tr
52095,52095,1282,Tr
52096,52096,1293,Tr
52097,52097,1257,Tr
52098,52098,1315,Tr
52099,52099,-99,Tr
52100,52100,-99,Tr
52101,52101,-99,Tr
52102,52102,-99,Tr
52103,52103,-99,Tr
52104,52104,-99,Tr
52105,52105,-99,Tr
52106,52106,-99,Tr
52107,52107,-99,Tr
52108,52108,-99,Tr
52109,52109,-99,Tr
52110,52110,-99,Tr
52111,52111,-99,Tr
52112,52112,-99,Tr
52113,52113,-99,Tr
52114,52114,-99,Tr
52115,52115,-99,Tr
52116,52116,-99,
52117,52117,-99,
52118,52118,-99,
52119,52119,-99,
52120,52120,-99,
52121,52121,-99,
52122,52122,-99,
52123,52123,-99,
52124,52124,-99,
52125,52125,-99,
52126,52126,-99,
52127,52127,-99,
52128,52128,-99,
52129,52129,-99,
52130,52130,-99,
52131,52131,-99,
52132,52132,-99,
52133,52133,-99,
52134,52134,-99,
52135,52135,-99,
52136,52136,-99,
52137,52137,-99,
52138,52138,-99,
52139,52139,-99,
52140,52140,-99,
52141,52141,-99,
52142,52142,-99,
52143,52143,-99,
52144,52144,-99,
52145,52145,-99,
52146,52146,-99,
52147,52147,-99,
52148,52148,-99,
52149,52149,-99,
52150,52150,-99,
52151,52151,-99,
52152,52152,-99,
52153,52153,-99,NorthArm
52154,52154,-99,NorthArm
52155,52155,-99,NorthArm
52156,52156,-99,NorthArm
52157,52157,-99,NorthArm
52158,52158,-99,NorthArm
52159,52159,-99,NorthArm
52160,52160,-99,NorthArm
52161,52161,-99,NorthArm
52162,52162,-99,NorthArm
52163,52163,-99,NorthArm
52164,52164,-99,NorthArm
52165,52165,-99,NorthArm
52166,52166,-99,NorthArm
52167,52167,-99,NorthArm
52168,52168,2790,NorthArm
52169,52169,2794,NorthArm
52170,52170,2805,NorthArm
52171,52171,2780,NorthArm
52172,52172,2796,NorthArm
52173,52173,2722,NorthArm
52174,52174,2717,NorthArm
52175,52175,2710,NorthArm
52176,52176,2697,NorthArm
52177,52177,2691,NorthArm
52178,52178,2685,NorthArm
52179,52179,2681,NorthArm
52180,52180,2678,NorthArm
52181,52181,2675,NorthArm
52182,52182,2674,NorthArm
52183,52183,2672,NorthArm
52184,52184,2671,NorthArm
52185,52185,2670,NorthArm
52186,52186,2668,NorthArm
52187,52187,2665,NorthArm
52188,52188,2663,NorthArm
52189,52189,2657,NorthArm
52190,52190,2646,NorthArm
52191,52191,2646,NorthArm
52192,52192,2636,NorthArm
52193,52193,2634,NorthArm
52194,52194,2640,NorthArm
52195,52195,2644,NorthArm
52196,52196,2646,NorthArm
52197,52197,2645,NorthArm
52198,52198,2645,NorthArm
52199,52199,2647,NorthArm
52200,52200,2648,NorthArm
52201,52201,2652,NorthArm
52202,52202,2656,NorthArm
52203,52203,2658,NorthArm
52204,52204,2655,NorthArm
52205,52205,2649,NorthArm
52206,52206,2645,NorthArm
52207,52207,2640,NorthArm
52208,52208,2635,NorthArm
52209,52209,2632,NorthArm
52210,52210,2626,NorthArm
52211,52211,2620,NorthArm
52212,52212,2613,NorthArm
52213,52213,2610,NorthArm
52214,52214,2607,NorthArm
52215,52215,2606,NorthArm
52216,52216,2613,NorthArm
52217,52217,2618,NorthArm
52218,52218,2625,NorthArm
52219,52219,2633,NorthArm
52220,52220,2637,NorthArm
52221,52221,2655,NorthArm
52222,52222,2669,NorthArm
52223,52223,2643,NorthArm
52224,52224,2634,NorthArm
52225,52225,2636,NorthArm
52226,52226,2634,NorthArm
52227,52227,2634,NorthArm
52228,52228,2635,NorthArm
52229,52229,2645,NorthArm
52230,52230,2657,NorthArm
52231,52231,2669,NorthArm
52232,52232,2679,NorthArm
52233,52233,2689,NorthArm
52234,52234,2697,NorthArm
52235,52235,2703,NorthArm
52236,52236,2698,NorthArm
52237,52237,2678,NorthArm
52238,52238,2669,NorthArm
52239,52239,2660,NorthArm
52240,52240,2661,NorthArm
52241,52241,2653,NorthArm
52242,52242,2655,NorthArm
52243,52243,2692,NorthArm
52244,52244,2677,NorthArm
52245,52245,2637,NorthArm
52246,52246,2617,NorthArm
52247,52247,2585,NorthArm
52248,52248,2573,NorthArm
52249,52249,2566,NorthArm
52250,52250,2550,NorthArm
52251,52251,2537,NorthArm
52252,52252,2527,NorthArm
52253,52253,2520,NorthArm
52254,52254,-99,NorthArm
52255,52255,-99,NorthArm
52256,52256,2512,NorthArm
52257,52257,2413,NorthArm
52258,52258,2401,NorthArm
52259,52259,2380,NorthArm
52260,52260,2345,NorthArm
52261,52261,2325,NorthArm
52262,52262,2325,NorthArm
52263,52263,2338,NorthArm
52264,52264,2346,NorthArm
52265,52265,2371,NorthArm
52266,52266,-99,NorthArm
52267,52267,-99,NorthArm
52268,52268,2532,NorthArm
52269,52269,2474,NorthArm
52270,52270,2470,NorthArm
52271,52271,-99,NorthArm
52272,52272,-99,NorthArm
52273,52273,2199,NorthArm
52274,52274,2159,NorthArm
52275,52275,2153,NorthArm
52276,52276,2152,NorthArm
52277,52277,2185,NorthArm
52278,52278,2268,NorthArm
52279,52279,-99,NorthArm
52280,52280,-99,NorthArm
52281,52281,2230,NorthArm
52282,52282,2246,NorthArm
52283,52283,-99,NorthArm
52284,52284,2027,NorthArm
52285,52285,2035,NorthArm
52286,52286,2032,NorthArm
52287,52287,2024,NorthArm
52288,52288,2106,NorthArm
52289,52289,-99,NorthArm
52290,52290,2310,NorthArm
52291,52291,-99,NorthArm
52292,52292,-99,NorthArm
52293,52293,-99,NorthArm
52294,52294,1910,NorthArm
52295,52295,1899,NorthArm
52296,52296,1877,NorthArm
52297,52297,1864,NorthArm
52298,52298,1871,NorthArm
52299,52299,1892,NorthArm
52300,52300,-99,NorthArm
52301,52301,-99,NorthArm
52302,52302,-99,NorthArm
52303,52303,2281,NorthArm
52304,52304,2336,NorthArm
52305,52305,2365,NorthArm
52306,52306,2323,NorthArm
